"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
66448,3/31/2024 0:00:00,20670,0,0,0,0,0,0,121393087,0,0,0,0,0,0,0,227987027,0,0,0,0,0,0,0,0,0,8132457,0,0,0,0,0,0,0,19859765,468111653,0,0,0,0,98871774,606,0,4,73,0,0,77,0,111,0,366,0,366,163,0,177,0,240,606,9766,9583,11,0,0,0,0,0,1282
66449,3/31/2024 0:00:00,20671,0,0,0,0,0,0,1375382,0,0,0,0,0,0,0,38258146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169142,0,0,0,43985045,0,0,0,0,4182375,6,15,0,0,0,0,6,2,0,10,6,14,20,0,1,0,1,1,21,558,144,0,0,0,0,0,0,53
66451,3/31/2024 0:00:00,20673,0,0,0,0,0,0,2248484,0,0,0,0,0,0,0,1330796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145758,0,0,0,6922779,0,0,0,0,1197741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,188,0,0,0,0,0,0,35
66456,3/31/2024 0:00:00,20678,0,0,0,0,0,0,154089,0,0,0,0,0,0,0,1354910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200420,1709419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,32,2,0,0,0,0,0,105
66461,3/31/2024 0:00:00,20683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166260,166260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,0,0,0,0,61
66466,3/31/2024 0:00:00,20688,0,0,0,0,0,0,323702,0,0,0,0,0,0,0,2582091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321353,0,0,0,3739438,0,0,0,0,512292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,45,0,0,0,0,0,0,128
66476,3/31/2024 0:00:00,20698,0,0,0,0,0,0,736693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500037,0,0,0,1534974,0,0,0,0,298244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,23,0,0,0,0,0,0,121
66477,3/31/2024 0:00:00,20699,0,0,0,0,0,0,2134905,0,0,0,0,0,0,0,7441800,0,0,0,0,0,0,0,0,0,223830,0,0,0,0,244027,0,0,0,9820732,0,0,0,0,0,0,14,0,0,0,0,0,3,0,5,0,13,13,0,1,0,1,1,14,153,92,4,0,0,0,0,0,146
66492,3/31/2024 0:00:00,20714,0,0,0,0,0,0,771839469,0,0,0,0,0,0,0,890609470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94340722,0,0,62837822,1907833998,0,0,0,0,88206515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9232,22305,0,0,0,0,0,0,606
66499,3/31/2024 0:00:00,20721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
66503,3/31/2024 0:00:00,20725,0,0,0,0,0,0,1179710,0,0,0,0,0,0,0,690528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310846,2181084,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,170,84,0,0,0,0,0,0,201
66513,3/31/2024 0:00:00,20735,0,0,0,0,0,0,1833030,0,0,0,0,0,0,0,1361980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195010,0,0,0,0,0,0,16,0,0,0,0,0,1,0,9,0,14,14,0,2,0,1,2,16,152,68,8,0,0,0,0,0,97
66529,3/31/2024 0:00:00,20751,0,0,0,0,0,0,1759195,0,0,0,0,0,0,0,4683392,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,420645,0,0,0,6863232,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,1,3,428,230,31,0,0,0,0,0,659
66530,3/31/2024 0:00:00,20752,0,0,0,0,0,0,154007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,154507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,0,0,0,0,0,0,56
66532,3/31/2024 0:00:00,20754,0,0,0,0,0,0,3618774,0,0,0,0,0,0,0,1300676,0,0,0,0,0,0,0,0,0,307446,0,0,0,0,0,0,0,2229249,7148699,0,0,0,0,0,62,0,0,0,0,0,3,0,6,0,12,0,12,50,0,1,0,50,62,550,194,0,2,0,0,0,2,204
66537,3/31/2024 0:00:00,20759,0,0,0,0,0,0,765704,0,0,0,0,0,0,0,3312520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470024,5839337,0,0,0,0,291089,0,8,0,0,0,0,0,3,0,3,0,7,7,0,1,0,0,1,8,235,62,0,0,0,0,0,0,245
66538,3/31/2024 0:00:00,20760,0,0,0,0,0,0,156665894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8373747,0,0,2835025,167874666,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,2,2848,4276,0,0,0,0,0,0,100403
66545,3/31/2024 0:00:00,20767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483724,0,0,0,1000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,10,0,0,0,0,0,0,154
66546,3/31/2024 0:00:00,20768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
66547,3/31/2024 0:00:00,20769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15084,15084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
66549,3/31/2024 0:00:00,20771,0,0,0,0,0,0,69149,0,0,0,0,0,0,0,1425889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,38185,1545447,0,0,0,0,9724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,6,0,0,0,0,0,0,337
66555,3/31/2024 0:00:00,20777,0,0,0,0,0,0,39105219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705957,0,0,766998,42015976,0,0,0,0,437802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,344,0,0,0,0,0,0,60
66565,3/31/2024 0:00:00,20787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
66582,3/31/2024 0:00:00,20804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,12
66584,3/31/2024 0:00:00,20806,0,0,0,0,0,0,357761015,0,0,0,0,0,0,0,274090762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21844125,694969546,0,0,0,0,41273644,106,7,0,0,0,0,3,1,68,4,105,7,112,1,0,34,2,1,113,3028,5783,0,0,0,0,0,0,1217
66585,3/31/2024 0:00:00,20807,0,0,0,0,0,0,38484559,0,0,0,0,0,0,0,20404215,0,0,0,0,0,0,0,0,0,1163833,0,0,0,0,0,0,0,1004370,70004559,0,0,0,0,10111415,125,15,1,4,0,0,16,0,38,9,98,15,113,22,0,44,5,32,140,1963,1180,1,0,0,0,0,0,539
66592,3/31/2024 0:00:00,20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215094,6518724,0,0,0,0,5531611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,13,0,0,0,0,0,0,792
66593,3/31/2024 0:00:00,20815,0,0,0,0,0,0,8566124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622784,0,0,0,9188908,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,1,3,207,170,0,0,0,0,0,0,1
66594,3/31/2024 0:00:00,20816,0,0,0,0,0,0,48335673,0,0,0,0,0,0,0,8230000,0,0,0,0,0,0,0,0,0,13764308,0,0,0,0,273984,0,0,485527,58688374,0,0,0,0,1363190,290,1,5,6,0,0,92,0,61,0,196,0,196,83,1,39,0,95,291,659,983,7,0,0,0,0,0,4162
66595,3/31/2024 0:00:00,20817,0,0,0,0,0,0,22008426,0,0,0,0,0,0,0,790267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32403,0,0,5147150,31218864,0,0,0,0,3240618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,537,0,0,0,0,0,0,1630
66597,3/31/2024 0:00:00,20819,0,0,0,0,0,0,44552001,0,0,0,0,0,0,0,2689570,0,0,0,0,0,0,0,0,0,3490792,0,0,0,0,0,0,0,3329395,57650790,0,0,0,0,7079824,146,207,0,0,0,0,36,0,31,1,96,1,97,50,24,26,0,256,353,2632,1671,0,0,0,0,182,182,56
66613,3/31/2024 0:00:00,20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66615,3/31/2024 0:00:00,20837,0,0,0,0,0,0,8273032,0,0,0,0,0,0,0,1369193,0,0,0,0,0,0,0,0,0,161516,0,0,0,0,0,0,0,1157678,11703838,0,0,0,0,903935,9,4,0,0,0,0,8,2,0,1,8,3,11,1,1,0,0,2,13,408,201,1,0,0,0,0,0,311
66616,3/31/2024 0:00:00,20838,0,0,0,0,0,0,4020880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153786,0,0,0,5554966,0,0,0,0,1380300,1,9,0,0,0,0,0,3,0,4,1,9,11,0,0,0,2,0,10,215,118,0,0,0,0,0,0,134
66618,3/31/2024 0:00:00,20840,0,0,0,0,0,0,655715,0,0,0,0,0,0,0,647249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471933,2774897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,60,0,0,0,0,0,0,59
66622,3/31/2024 0:00:00,20844,0,0,0,0,0,0,65501,0,0,0,0,0,0,0,692437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,10586,782195,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,23,0,0,0,0,0,0,58
66625,3/31/2024 0:00:00,20847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3799,3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,0,0,0,0,0,95
66633,3/31/2024 0:00:00,20855,0,0,0,0,0,0,6602947,0,0,0,0,0,0,0,4292091,0,0,0,0,0,0,0,0,0,3223840,0,0,0,0,339575,0,0,0,13091915,0,0,0,0,1857302,100,8,0,0,0,0,1,2,32,2,52,7,59,47,1,19,0,49,108,438,294,70,0,1,0,0,1,1103
66637,3/31/2024 0:00:00,20859,0,0,0,0,0,0,3029170,0,0,0,0,0,0,0,515880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031823,0,0,0,0,486773,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,222,163,0,0,0,0,0,0,56
66638,3/31/2024 0:00:00,20860,0,0,0,0,0,0,28322168,0,0,0,0,0,0,0,8516742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319735,0,0,267307,49976327,0,0,0,0,12550375,5,0,0,0,0,0,4,0,1,0,5,0,5,0,0,0,0,0,5,191,2300,0,0,0,0,0,0,2288
66640,3/31/2024 0:00:00,20862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682079,0,0,0,1192454,0,0,0,0,280200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,30,0,0,0,0,0,0,93
66642,3/31/2024 0:00:00,20864,0,0,0,0,0,0,54277627,0,0,0,0,0,0,0,589104782,0,0,0,0,0,0,0,0,0,157168885,0,0,0,0,0,0,0,17694667,775252976,0,0,0,0,114175900,1049,2,1,67,0,0,292,0,256,1,772,2,774,209,0,184,1,277,1051,14802,3267,139,0,0,0,0,0,4843
66652,3/31/2024 0:00:00,20874,0,0,0,0,0,0,17271801,0,0,0,0,0,0,0,31504379,0,0,0,0,0,0,0,0,0,160539,0,0,0,0,0,0,0,3141506,58275886,0,0,0,0,6358200,50,90,0,0,0,0,22,12,10,30,45,90,136,5,0,11,47,6,140,1422,504,16,1,0,1,0,2,759
66660,3/31/2024 0:00:00,20882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66662,3/31/2024 0:00:00,20884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
66663,3/31/2024 0:00:00,20885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66665,3/31/2024 0:00:00,20887,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,423909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,13,0,0,0,0,0,0,99
66675,3/31/2024 0:00:00,20897,0,0,0,0,0,0,17243416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17243416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,327,0,0,0,0,0,0,40
66677,3/31/2024 0:00:00,20899,0,0,0,0,0,0,4342715,0,0,0,0,0,0,0,3046268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340972,0,0,514571,8244526,0,0,0,0,0,112,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,135,100,0,0,0,0,0,0,15
66678,3/31/2024 0:00:00,20900,0,0,0,0,0,0,5807531,0,0,0,0,0,0,0,9220652,0,0,0,0,0,0,0,0,0,4345628,0,0,0,0,2053585,0,0,59752,17141520,0,0,0,0,0,511,0,0,192,0,0,0,0,115,0,142,0,142,155,0,3,0,180,511,1425,595,124,18,22,0,0,40,1225
66683,3/31/2024 0:00:00,20905,0,0,0,0,0,0,720368,0,0,0,0,0,0,0,228629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190314,1139311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,32,0,0,0,0,0,0,124
66686,3/31/2024 0:00:00,20908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1
66699,3/31/2024 0:00:00,20921,0,0,0,0,0,0,120764781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839102,0,0,0,0,5737418,0,0,0,139482580,0,0,0,0,12980381,91,64,0,4,0,0,48,26,27,0,75,42,67,12,22,0,0,27,155,1321,2544,0,0,0,16,0,16,3144
66700,3/31/2024 0:00:00,20922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8829527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186107,0,0,236548,9652623,0,0,0,0,400441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,14
66703,3/31/2024 0:00:00,20925,0,0,0,0,0,0,572018012,0,0,0,0,0,0,0,928092504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122507685,0,0,0,1644916816,0,0,0,0,22298615,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,4995,5834,0,0,0,0,0,0,41
66705,3/31/2024 0:00:00,20927,0,0,0,0,0,0,12726530,0,0,0,0,0,0,0,22337284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272144,0,0,0,35335958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,749,0,0,0,0,0,0,183
66706,3/31/2024 0:00:00,20928,0,0,0,0,0,0,20443782,0,0,0,0,0,0,0,9964565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441127,0,0,1010000,32567705,0,0,0,0,708231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,526,0,0,0,0,0,0,33
66707,3/31/2024 0:00:00,20929,0,0,0,0,0,0,2343901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191946,0,0,261434,5775815,0,0,0,0,1978534,0,6,0,0,0,0,0,0,0,4,0,6,6,0,0,0,2,0,6,143,213,0,0,0,0,0,0,72
66710,3/31/2024 0:00:00,20932,0,0,0,0,0,0,41339727,0,0,0,0,0,0,0,21526863,0,0,0,0,0,0,0,0,0,4919670,0,0,0,0,0,0,0,6027632,68894222,0,0,0,0,0,263,3,0,0,0,0,71,0,0,3,159,3,162,56,0,5,0,104,266,1780,1054,10,83,48,0,0,131,1043
66731,3/31/2024 0:00:00,20953,0,0,0,0,0,0,74516571,0,0,0,0,0,0,0,115770133,0,0,0,0,0,0,0,0,0,49135296,0,0,0,0,0,0,0,8902069,238170925,0,0,0,0,38982152,2208,81,183,478,0,0,151,6,268,20,1351,80,1431,196,1,911,51,858,2289,8255,2929,149,2,0,2,0,4,3724
66733,3/31/2024 0:00:00,20955,0,0,0,0,0,0,7279002,0,0,0,0,0,0,0,7418084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309833,15015225,0,0,0,0,8306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,547,0,0,0,0,0,0,1065
66734,3/31/2024 0:00:00,20956,0,0,0,0,0,0,8971804,0,0,0,0,0,0,0,7137538,0,0,0,0,0,0,0,0,0,4943753,0,0,0,0,3405363,0,0,366049,27170690,0,0,0,0,7289936,119,3,0,0,0,0,32,0,38,0,88,0,86,0,3,10,0,34,122,507,144,6,0,31,0,0,31,174
66742,3/31/2024 0:00:00,20964,0,0,0,0,0,0,69227281,0,0,0,0,0,0,0,85802805,0,0,0,0,0,0,0,0,0,49533447,0,0,0,0,14447684,0,0,5736555,213628325,0,0,0,0,38414000,3742,2,134,2061,0,0,180,0,166,1,666,2,668,607,0,97,1,3076,3744,2980,3455,2,214,274,0,0,488,11285
66750,3/31/2024 0:00:00,20972,0,0,0,0,0,0,488545,0,0,0,0,0,0,0,2447329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428335,4073989,0,0,0,0,709780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,41,0,0,0,0,0,0,88
66751,3/31/2024 0:00:00,20973,0,0,0,0,0,0,833731727,0,0,0,0,0,0,0,335692611,0,0,0,0,0,0,0,0,0,46998945,0,0,0,0,1832009,0,0,20627881,1276972544,0,0,0,0,85088316,841,8,1,13,0,0,60,0,213,2,790,8,798,37,0,499,6,51,849,12567,12310,0,0,0,0,0,0,19458
66752,3/31/2024 0:00:00,20974,0,0,0,0,0,0,22839723,0,0,0,0,0,0,0,557478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5456138,0,0,0,61936231,0,0,0,0,33082892,0,3,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,0,3,5172,1291,2,0,0,0,0,0,8305
66755,3/31/2024 0:00:00,20977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52702,0,0,158282,210984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35
66760,3/31/2024 0:00:00,20982,0,0,0,0,0,0,3354560,0,0,0,0,0,0,0,2067108,0,0,0,0,0,0,0,0,0,167004,0,0,0,0,1320616,0,0,755105,11276844,0,0,0,0,3779455,35,0,0,0,0,0,16,0,3,0,27,0,27,8,0,5,0,8,35,437,94,3,3,0,0,0,3,205
66777,3/31/2024 0:00:00,20999,0,0,0,0,0,0,51466601,0,0,0,0,0,0,0,57003248,0,0,0,0,0,0,0,0,0,10375413,0,0,0,0,0,0,0,6425881,145462734,0,0,0,0,30567004,690,95,73,113,0,0,136,8,128,35,466,95,561,38,0,184,13,224,785,2570,1955,0,3,0,37,0,40,3627
66779,3/31/2024 0:00:00,21001,0,0,0,0,0,0,113939,0,0,0,0,0,0,0,1391492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295909,1801340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,0,0,0,0,0,0,105
66787,3/31/2024 0:00:00,21009,0,0,0,0,0,0,70091292,0,0,0,0,0,0,0,132705112,0,0,0,0,0,0,0,0,0,9740245,0,0,0,0,0,0,0,50491777,264836081,0,0,0,0,11547900,68,74,1,4,0,0,20,0,21,21,53,22,75,10,52,8,0,67,142,1733,1802,0,0,0,0,0,0,462
66788,3/31/2024 0:00:00,21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,4,0,21,0,25,25,0,0,0,0,0,25,179,71,0,0,0,0,0,0,541
66798,3/31/2024 0:00:00,21020,0,0,0,0,0,0,1610657,0,0,0,0,0,0,0,1869841,0,0,0,0,0,0,0,0,0,224889,0,0,0,0,666264,0,0,20000,5441762,0,0,0,0,1275000,12,0,0,0,0,0,10,0,0,0,11,0,11,1,0,1,0,1,12,430,1,0,0,0,0,0,0,388
66818,3/31/2024 0:00:00,21040,0,0,0,0,0,0,2427939,0,0,0,0,0,0,0,276448592,0,0,0,0,0,0,0,0,0,381607,0,0,0,0,14978571,0,0,275405,347375133,0,0,0,0,53244626,115,6,1,19,0,0,22,0,62,6,91,6,97,4,0,6,0,24,121,3038,480,4,0,0,0,0,0,3080
66819,3/31/2024 0:00:00,21041,0,0,0,0,0,0,11424360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12941272,0,0,0,0,1516912,16,0,0,0,0,0,0,0,5,0,16,0,16,0,0,11,0,0,16,353,454,0,0,0,0,0,0,55
66824,3/31/2024 0:00:00,21046,0,0,0,0,0,0,45993295,0,0,0,0,0,0,0,803726,0,0,0,0,0,0,0,0,0,30125928,0,0,0,0,81166,0,0,2352599,57062172,0,0,0,0,7831386,269,6,0,1,0,0,48,0,128,3,213,6,220,55,0,33,0,55,275,2091,1766,0,0,0,0,0,0,54
66834,3/31/2024 0:00:00,21056,0,0,0,0,0,0,411636419,0,0,0,0,0,0,0,306966788,0,0,0,0,0,0,0,0,0,92260924,0,0,0,0,65439513,0,0,37308177,823670642,0,0,0,0,2319745,1954,8,27,221,0,0,458,1,490,6,1385,7,1392,321,1,391,0,570,1962,7918,5738,191,0,0,0,0,0,7897
66835,3/31/2024 0:00:00,21057,0,0,0,0,0,0,39275233,0,0,0,0,0,0,0,38916915,0,0,0,0,0,0,0,0,0,5517616,0,0,0,0,1942323,0,0,151276,88699410,0,0,0,0,8413663,249,138,0,0,0,0,47,41,33,79,111,134,245,138,4,30,8,142,387,1374,1589,0,0,0,0,0,0,282
66836,3/31/2024 0:00:00,21058,0,0,0,0,0,0,201746770,0,0,0,0,0,0,0,855591961,0,0,0,0,0,0,0,0,0,162436004,0,0,0,0,169083420,0,0,0,1226422151,0,0,0,0,0,571,0,0,30,0,0,73,0,150,0,379,0,378,162,0,115,0,192,571,5713,5599,4,0,0,0,0,0,2049
66840,3/31/2024 0:00:00,21062,0,0,0,0,0,0,2141723,0,0,0,0,0,0,0,11479377,0,0,0,0,0,0,0,0,0,2141094,0,0,0,0,2176467,0,0,0,18434367,0,0,0,0,2636800,86,104,0,44,0,0,6,44,6,53,23,103,126,19,1,11,1,71,190,48,473,0,0,0,0,0,0,126
66841,3/31/2024 0:00:00,21063,0,0,0,0,0,0,367350898,0,0,0,0,0,0,0,204333921,0,0,0,0,0,0,0,0,0,110964009,0,0,0,0,5687808,0,0,27077238,646554498,0,0,0,0,42104633,1361,0,12,110,0,0,196,0,449,0,967,0,967,238,0,257,0,394,1361,2971,6278,12,19,34,0,0,53,12797
66844,3/31/2024 0:00:00,21066,0,0,0,0,0,0,1513397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109772,0,0,1306916,8631747,0,0,0,0,2701662,27,23,0,0,0,0,11,0,9,13,26,23,49,1,0,6,10,1,50,1234,178,0,0,0,0,0,0,1051
