"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
66340,3/31/2024 0:00:00,20562,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,11673881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15179808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206567,206567,18988234,0,-206567,-206567,0,0,0,0,0,1288406,0,414904,414904,0,0,0,0,0,0,0,44302332,208337,208337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44302332,0,0,206567,1,162497,0,5,385330,0,0,0,0,0,0,0,0,0,0,547827,0,2,60631,0,0,0,0,0,0,0,344,3406536,200000,3467167,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,4014994,200000,3007667,39417989,39417989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76134
66343,3/31/2024 0:00:00,20565,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,683965777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388955021,0,0,0,0,0,0,0,292567330,0,0,0,0,0,0,0,0,11596529,11596529,2513099994,0,-11596529,-11596529,0,0,0,0,0,104570001,0,28107065,28107065,0,0,0,0,0,0,0,3519814852,16510536,16510536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519814852,0,0,11596529,468,265627704,2118000,57,10475499,0,1934,1410177285,63482340,110,35220180,0,70,3019316,0,1724519984,65600340,317,21878854,0,51,1406939,0,0,0,0,1314,95368396,1869494,118654189,1869494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321,1843174173,67469834,277158737,2887458387,3137458387,250000000,0,0,0,0,4,2118000,4,0,4,2118000,5783,0,0,0,0,1,366406820,1040,0,0,1602755,4,0,0,278457,0,1261796
66346,3/31/2024 0:00:00,20568,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,339700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5469317,0,0,0,0,0,0,0,18640388,0,0,0,0,0,0,0,0,226057,226057,102361742,0,-226057,-226057,0,0,0,0,0,7724179,0,1156548,1156548,0,0,0,0,0,0,0,130703971,930491,930491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130703971,0,0,226057,71,14830871,6454550,12,1072511,0,49,17815646,0,60,26585163,0,0,0,0,60304191,6454550,3,165641,0,0,0,0,0,0,0,262,18008261,1101000,18173902,1101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,78478093,7555550,49967777,104790619,112747175,7956556,0,0,0,0,7,3224350,7,0,7,3224350,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66349,3/31/2024 0:00:00,20571,WISe,2200,10289883,0,3309924,0,1996700,925099,0,87000,301125,0,0,0,135411976,0,135411976,74014144,43323697,6471028,925099,0,87000,301125,0,10289883,0,417608228,417608228,0,0,0,78175351,77970891,204460,362969373,0,362969373,20203,0,332529103,29660535,759532,79996528,0,79996528,0,0,79996528,0,0,0,8948518,8948518,929800962,0,929800962,-8928315,0,417608228,332529103,187627954,963992,57545185,0,57545185,6989883,49545875,0,1009427,0,0,0,0,1213763112,1213763112,163020881,43383517,424079256,332529103,238098928,963992,1009427,87000,301125,0,10289883,715910916.41,8676703.4,212039628,249396827.25,238098928,1445988,2523567.5,261000,1204500,0,2263774.26,0,0,0,0,0,0,0,0,0,0,1653000,1653000,0,0,0,30000,1653000,8826,0,0,0,8826,0,0,0,0,0,0,0,0,1661826,0,0,0,8826,0,0,0,1653000,4960765.2,0,0,1765.2,0,0,0,4959000,1215424938,720871681.61,1440,8948518,126,57456164,1135800,14,1232964,0,388,251979149,1072000,141,88882319,0,276,18057633,77013,417608229,2284813,5,123545,0,0,0,0,0,0,0,1459,78051806,301870,78175351,301870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409,495783580,2586683,224354483,1013120655,1066101863,52981208,0,0,0,0,3,1135800,3,0,3,1135800,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,128500895,0,0
66350,3/31/2024 0:00:00,20572,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,26297306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7859908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162508,162508,63311921,0,-162508,-162508,0,0,0,0,0,2470951,0,696601,696601,0,0,0,0,0,0,0,111948243,534093,534093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111948243,0,0,162508,135,38402431,0,68,7271202,0,0,0,0,0,0,0,9,2259520,0,47933153,0,38,3182457,115000,19,414280,0,0,0,0,120,4084631,646000,7681368,761000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,55614521,761000,4723934,64734993,64734993,0,3,623627,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105258
66351,3/31/2024 0:00:00,20573,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,8674141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67321392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014392,1014392,105624581,0,-1014392,-1014392,0,0,0,0,0,8907020,0,1044581,1044581,0,0,0,0,0,0,0,136321616,30189,30189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136321616,0,0,1014392,99,23062438,1315184,154,12033648,96000,0,0,0,6,2245121,927750,6,1629523,0,38970730,2338934,7,346851,72000,0,0,0,0,0,0,0,0,0,346851,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,39317581,2410934,6604350,106105884,116048884,9943000,0,0,20,70069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10023
66353,3/31/2024 0:00:00,20575,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,363099280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275059264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6154949,6154949,433679040,0,-6154949,-6154949,0,0,0,0,0,44524961,0,8424386,8424386,0,0,0,0,0,0,0,960323178,2269437,2269437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960323178,0,0,6154949,711,121474294,3525955,234,20020356,364160,0,0,0,0,0,0,0,0,0,141494650,3890115,268,15678805,1310095,0,0,0,119,7601272,603625,0,0,0,23280077,1913720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,164774727,5803835,2076624,868106545,868106545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4139840,43,0,0,0,0,0,0,0,0,1507255
66354,3/31/2024 0:00:00,20576,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,105520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20256117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113185,113185,25803766,0,-113185,-113185,0,0,0,0,0,676934,0,259197,259197,0,0,0,0,0,0,0,29932960,146012,146012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29932960,0,0,113185,0,0,0,0,0,0,0,0,0,0,0,0,1,27942,0,27942,0,0,0,0,0,0,0,0,0,0,98,5632892,1455815,5632892,1455815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,5660834,1455815,0,25292330,25292330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66357,3/31/2024 0:00:00,20579,WISe,0,0,0,14737447,0,6060100,7666292,1011055,0,0,0,0,0,2386999725,0,2386999725,365033937,2013288441,0,7666292,1011055,0,0,0,0,0,2022585805,2006092132,0,16493673,0,365148950,364567006,581944,2425009568,0,2425009568,8892762,0,2007181471,404236041,4699294,786114886,0,786114886,0,0,786114886,0,0,0,60661056,60661056,5538198153,0,5538198153,-51768294,0,2006092132,2007181471,1571411606,5281238,366647653,0,366647653,71925291,290891728,0,3830634,0,0,0,0,8635256783,8635256783,728436466,2013454161,2006092132,2007181471,1869969626,6292293,3830634,0,0,0,0,4800107651.95,402690832.2,1003046066,1505386103.25,1869969626,9438439.5,9576585,0,0,0,0,11367333,11367333,35548797.05,7455658.67,0,28093138.38,8216013,8216013,0,0,5000,5000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55137143.05,0,0,0,0,7455658.67,0,47681484.37,0,51409313.71,0,0,0,3727829.33,0,47681484.37,0,8690393926.05,4851516965.66,2019,60661056,5815,1195767836,70841193,4738,643789412,1433400,399,127743291,14106715,80,10677420,348000,733,44607847,8411250,2022585806,95140558,1836,100512277,9903895,0,0,0,0,0,0,4441,264636673,42827846,365148950,52731741,3,70820,0,0,0,0,0,0,0,0,0,0,70820,0,18045,2387805576,147872299,383582946,7647300532,7647300532,0,0,0,0,0,4,1090459,4,0,4,1090459,4010,0,0,0,0,0,460387767,533,0,0,0,0,0,0,834009491,0,7077516
66359,3/31/2024 0:00:00,20581,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,80702101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103641101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-401170,0,1880739,1880739,213942391,-401170,-1880739,-1880739,0,0,0,0,0,15186221,0,3113727,3113727,0,0,0,0,0,0,0,349948660,1232988,1232988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349948660,0,0,1880739,320,57027172,6676551,217,21683807,687222,0,0,0,0,0,0,11,2303896,0,81014875,7363773,403,15629312,1076200,0,0,0,0,0,0,532,15136672,1722114,30765984,2798314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,111780859,10162087,17440568,315608884,315608884,0,0,0,0,0,28,5782394,28,0,18,4029044,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69077
66364,3/31/2024 0:00:00,20586,WISe,0,0,5377480,37711694,0,29183025,5795427,2733242,0,0,0,0,0,142268077,813242,143081319,31419703,95000414,0,13795427,2733242,132533,0,0,0,0,1172210147,1170604324,0,1605823,0,138943365,138550561,392804,1142553603,0,1142553603,950967,262667,1061166905,78573128,1599936,508796820,0,508796820,0,0,497710672,11086148,0,0,14268053,14268053,2948235882,0,2948235882,-13317086,262667,1170604324,1061166905,716440184,13078888,139250943,-812734,138438209,23616770,112461810,0,2359629,0,0,0,0,3457401313,3457401313,263566376,101061995,1170604324,1061166905,842697421,15812130,2359629,132533,0,0,0,2274102027.25,20212399,585302162,795875178.75,842697421,23718195,5899072.5,397599,0,0,0,31089088,31089088,28949313,0,0,28949313,1184999,1184999,3822475,3822475,50000,50000,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65095875,0,0,0,0,3822475,0,61273400,0,63184637.5,0,0,0,1911237.5,0,61273400,0,3522497188,2337286664.75,1119,14268053,1577,611234083,8167004,367,51789692,145000,896,420279505,0,223,88906867,2184538,0,0,0,1172210147,10496542,373,24308159,1596000,0,0,0,131,5042325,223183,1926,109592881,13602937,138943365,15422120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5493,1311153512,25918662,253021235,2571082547,2745298547,174216000,235,36041276,0,0,7,2697785,7,0,5,2162350,4136,0,0,0,0,0,382683666,1106,0,0,0,0,0,0,0,0,0
66365,3/31/2024 0:00:00,20587,WISe,0,0,0,2520844,1928300,0,0,592544,0,0,0,0,0,263814621,0,263814621,83800556,102511344,0,76910177,592544,0,0,0,0,0,209504670,208388374,0,1116296,0,57181798,57181798,0,60367372,0,60367372,309693,69783,26374830,33324843,288223,71729551,0,71729551,611353,0,70564257,553941,0,0,2567407,2567407,396215984,0,396215984,-1646361,69783,208388374,26374830,162187194,842164,22819412,0,22819412,5426065,15062547,0,2330800,0,0,0,0,696005126,696005126,98611962,103220171,208388374,26374830,255644281,1434708,2330800,0,0,0,0,408242686.7,20644034.2,104194187,19781122.5,255644281,2152062,5827000,0,0,0,0,191925,191925,5601552,0,0,5601552,6458609,6458609,40751053,40751053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53003139,0,0,0,0,40751053,0,12252086,0,32627612.5,0,0,0,20375526.5,0,12252086,0,749008265,440870299.2,1567,2567407,456,114875912,0,250,25707702,0,20,6244292,0,214,39769688,530000,44,22907075,0,209504669,530000,240,11862481,1175361,123,3119536,0,0,0,0,856,42199781,6428150,57181798,7603511,0,0,0,5,151748,0,0,0,0,0,0,0,151748,0,2208,266838215,8133511,117952373,569191936,571223953,2032017,1,983378,0,0,0,0,0,0,0,0,1064,0,0,0,0,0,324740718,4665,0,0,0,0,0,0,102324495,0,816962
66366,3/31/2024 0:00:00,20588,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,54176062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21986096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115498,115498,21885507,0,-115498,-115498,0,0,0,0,0,3495074,0,774837,774837,0,0,0,0,0,0,0,90967140,659339,659339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90967140,0,0,115498,1,14909,0,0,0,0,0,0,0,0,0,0,0,0,0,14909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14909,0,0,77694114,77694114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72687
66369,3/31/2024 0:00:00,20591,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,16679063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21736854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459626,459626,85267621,0,-459626,-459626,0,0,0,0,0,8540239,0,1033892,1033892,0,0,0,0,0,0,0,130360683,574266,574266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130360683,0,0,459626,144,47512392,1013600,38,5073365,0,0,0,0,0,0,0,7,913185,0,53498942,1013600,63,3918374,638500,0,0,0,0,0,0,184,6573076,410000,10491450,1048500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,63990392,2062100,7950378,109938825,109938825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66370,3/31/2024 0:00:00,20592,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,178839449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793301752,0,0,0,0,0,0,0,21174030,0,0,0,0,0,0,-2231722,0,14618186,14618186,1211888709,-2231722,-14618186,-14618186,0,0,0,0,0,155083893,0,25022631,25022631,0,0,0,0,0,0,0,1814429603,10404445,10404445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814429603,0,0,14618186,1475,241478094,16290706,947,81187652,1192000,49,8520803,280250,28,4834235,1993340,55,14281745,5421879,350302529,25178175,192,7708239,590000,0,0,0,0,0,0,1944,51788623,18749302,59496862,19339302,4,113081,0,2,50826,0,3,64465,0,3,351348,0,579720,0,4702,410379111,44517477,66122872,1609725908,1609725908,0,12,4694810,44100,11627357,26,4625676,26,0,23,4246677,1581,0,0,0,0,1,208382842,1148,1935647,10,11674553,64,0,0,202005760,0,1294987
66372,3/31/2024 0:00:00,20594,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,2810579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34992224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318879,318879,40135245,0,-318879,-318879,0,0,0,0,0,5909404,0,823944,823944,0,0,0,0,0,0,0,89637692,505065,505065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89637692,0,0,318879,35,4551864,305036,9,910036,0,0,0,0,0,0,0,0,0,0,5461900,305036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5461900,305036,0,81602635,81602635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53740
66373,3/31/2024 0:00:00,20595,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,184835587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774066810,0,0,0,0,0,0,0,461605427,0,0,0,0,0,0,-917050,0,14225849,14225849,2116048998,-917050,-14225849,-14225849,0,0,0,0,0,117776903,0,19866093,19866093,0,0,0,0,0,0,0,2836604745,5640244,5640244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836604745,0,0,14225849,2438,649715977,9805356,782,109814414,251000,129,37266960,6579100,20,9031009,355000,279,8061123,2469617,813889483,19460073,509,32617472,292000,0,0,0,0,0,0,1468,47178605,2348200,79796077,2640200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625,893685560,22100273,9625538,2283105626,2300472499,17366873,4,2497568,0,0,28,10660804,0,0,28,10660804,1594,0,0,0,0,1,0,0,0,0,0,0,0,0,576462565,0,1077315
66374,3/31/2024 0:00:00,20596,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,15651785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33310084,0,0,0,0,0,0,0,35043946,0,0,0,0,0,0,0,0,1736332,1736332,175735554,0,-1736332,-1736332,0,0,0,0,0,14688908,0,1721263,1721263,0,0,0,0,0,0,0,220908524,-15069,-15069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220908524,0,0,1736332,309,58932947,50000,244,21120692,0,27,4407243,0,2,212012,0,62,11010854,1740000,95683748,1790000,120,5123657,215000,0,0,0,19,381874,0,229,7928576,735822,13434107,950822,3,71773,0,0,0,0,0,0,0,0,0,0,71773,0,1015,109189628,2740822,5464023,184857310,184857310,0,5,905510,5338,10739033,89,8406333,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584666
66376,3/31/2024 0:00:00,20598,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,78660885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227159312,0,0,0,0,0,0,0,54345092,0,0,0,0,0,0,0,0,4127476,4127476,405599062,0,-4127476,-4127476,0,0,0,0,0,55404526,0,5129448,5129448,0,0,0,0,0,0,0,630150631,1001972,1001972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12059268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630150631,0,0,4127476,218,30179182,666300,563,33564446,1324500,0,0,0,0,0,0,174,37276817,3777665,101020445,5768465,166,5672749,634290,0,0,0,0,0,0,7925,21528939,724162,27201688,1358452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9046,128222133,7126917,57114516,533347804,545956045,12608241,1596,23628093,0,0,5,777315,5,5,5,777315,900,0,0,202,977185,1,46526703,738,0,0,107454,1,0,0,27500000,0,439244
66388,3/31/2024 0:00:00,20610,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,352745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27202799,0,0,0,0,0,0,0,1829088,0,0,0,0,0,0,0,0,268061,268061,50229849,0,-268061,-268061,0,0,0,0,0,3983045,0,705538,705538,0,0,0,0,0,0,0,80193190,437477,437477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80193190,0,0,268061,0,0,0,133,7877079,248000,81,9412223,1209256,74,3908302,60533,17,268418,41079,21466022,1558868,0,0,45000,0,0,0,0,0,0,0,0,0,0,45000,3,14215,0,0,0,0,0,0,0,0,0,0,14215,0,308,21480237,1603868,10685045,71710601,71710601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61636
