"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
24810,3/31/2024 0:00:00,26424,WISe,0,0,2475922,0,0,1462,0,0,0,0,0,92369,3210215,6624,3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8096,0,65248,9665,0,74913,5,0,0,0,12047,0,32237,0,0,32237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91350,0,0,0,0,0,0,0,0,0,0,0
24811,3/31/2024 0:00:00,16871,WISe,3544000,0,7044591,0,30950,201702,0,0,0,0,0,267972,0,679,288,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,2133,496,0,0,2629,5,0,54797,0,0,0,10206,0,0,10206,2,530258,218403,0,0,0,218403,3,82098,38998,0,0,0,38998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0,0,29540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423576,0,0,0,0,0,0,0,0,0,0,0
24812,3/31/2024 0:00:00,15005,WISe,0,0,87982002,147287057,1105000,1105000,0,0,93537,35499,1886394,35116178,100989974,89728,8279,212503,55335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52167,18138,0,56660,9974,54923,34027,0,98924,19,138800,494137,0,915183,320991,616084,287062,0,1224137,46,1453485,0,1177974,310472,0,1488446,5,123197,1879,19106,164268,0,185253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465500,2287557,117348,0,3319734,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950915,230182,0,4768845,3319734,914829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5651,110136760,0,0,0,0,3032,61226504,0,7301708,32141,0,0,14676442,38400079,36214969,89291490,683804,170209,2,39424
24813,3/31/2024 0:00:00,20206,WISe,992000,0,12422956,3758775,40075,279951,0,0,49648,0,0,836215,0,270998,13203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17359,0,0,231720,147016,232347,314218,0,693581,271,0,635557,0,60738,89302,37131,27071,0,153504,9,0,0,0,0,0,0,0,0,49998,49052,0,0,99050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939232,0,0,1487851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,5619288,0,0,0,0,0,0,0,1033198,0,0,0,0,0,0,0,0,0,0,0
24814,3/31/2024 0:00:00,20547,WISe,1499000,0,10832310,26772541,172576,635172,0,0,36850,0,0,692284,0,77355,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60798,8616,51678,0,0,60294,16,0,0,0,0,0,0,0,0,0,0,420145,13126,38255,0,56008,107389,7,0,50730,0,29772,0,80502,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72472,0,0,179606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660473,0,0,0,0,0,0,0,0,0,0,0
24816,3/31/2024 0:00:00,14589,WISe,13364000,0,14278219,0,0,62494,0,0,0,0,0,169641,0,1968,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8894,22342,13102,5011,0,40455,6,0,21331,0,0,0,0,0,0,0,0,41772,0,148619,62994,0,211613,2,61378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43673,0,0,319206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229480,0,0,0,0,0,0,0,0,0,1,649
24818,3/31/2024 0:00:00,23008,WISE,3076000,0,44561053,8882010,116000,220517,0,0,0,0,0,1588186,0,143281,4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,0,0,189328,0,12221,0,0,12221,1,38012,0,0,0,0,0,0,0,0,0,953324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421710,0,0,0,0,0,0,0,0,0,0,0
24819,3/31/2024 0:00:00,20811,WISe,17930090,0,20905201,0,0,305715,0,0,0,0,0,1111826,0,2846,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14900,0,0,17134,2294,10079,5086,7299,24758,8,0,96190,0,54408,14408,10461,4554,11244,40667,8,0,0,0,0,0,0,0,0,41056,0,0,0,41056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168848,0,0,242499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679325,0,0,0,0,0,0,0,0,0,0,0
24823,3/31/2024 0:00:00,26426,WISe,0,0,1929727,0,0,0,0,0,0,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,4161,0,5021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0,4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20433,0,0,0,0,0,0,0,0,0,0,0
24824,3/31/2024 0:00:00,15308,WISE,0,0,298856860,273275162,993600,2306583,0,0,202517,32401,0,28951876,0,1110231,81861,46966,17935,35100,36145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439520,0,0,1008565,457820,1155496,259419,0,1872735,615,306703,371628,0,132262,11958,70501,23798,0,106257,9,363327,158792,30000,0,166717,355509,5,585763,81391,4158,123407,0,208956,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827812,0,0,3284882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13362853,0,0,233314785,0,137451318,0,137451318,680251,822849,10,114685
24826,3/31/2024 0:00:00,18598,WISe,7970000,0,28863567,49902264,1173500,1362730,0,0,8000,0,0,5221538,0,59202,4356,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44003,0,0,101502,16346,27217,340,0,43903,28,114344,216882,0,37080,0,0,0,0,0,0,341532,242303,269443,194801,0,706547,7,60089,8358,135017,0,0,143375,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642236,0,0,843481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,31392678,0,0,0,0,0,0,0,1943582,0,0,0,0,0,0,0,0,0,0,0
24829,3/31/2024 0:00:00,26221,WISe,0,0,90967675,168807610,2255000,2824123,168279,1499251,0,0,0,10218800,53940938,378284,119308,86136,15576,327527,5715,0,0,0,660,0,0,0,0,0,0,0,0,0,1500,0,0,0,51281,0,0,0,0,0,0,6967,0,0,116336,57007,52604,0,0,109611,99,38007,118044,0,113536,23603,4720,0,0,28323,24,19892203,18688,6442579,2216071,735739,9413077,102,0,0,0,0,0,0,0,15846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262316,0,0,6759261,1011105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617241,0,1497,0,42201484,3901205,5528439,51631128,0,0,107,9166136
24830,3/31/2024 0:00:00,20080,WISe,22375000,0,25514815,8000000,0,0,0,0,0,0,0,279660,0,0,6493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,0,0,5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249960,0,0,0,249960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250986,0,0,21301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1538413,0,0,0,0,0,0,0,362589,0,0,0,0,0,0,0,0,0,0,0
24831,3/31/2024 0:00:00,14591,WISe,0,0,206841459,1074823,1034200,1118469,0,247992,815257,576265,0,46961438,182931166,619965,32554,1458104,163054,121071,896,144900,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31012,0,0,624308,45310,269504,0,0,314814,13,331306,1152181,0,2047750,330926,803359,0,0,1134285,49,6337495,513836,598510,1050307,0,2162653,16,399793,288863,0,200468,0,489331,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693434,1264088,0,4585994,0,0,0,0,0,0,0,0,0,0,0,0,4993603,-2708,0,0,0,0,5970,132406690,1497,169378980,0,0,3123,144547828,0,10692828,0,0,30761114,29991730,31070130,0,61061860,591285,271731,5,88708
24839,3/31/2024 0:00:00,17983,WISe,349000,0,18264555,100881018,0,407703,0,0,0,0,0,16284484,0,285994,36477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10916,0,0,122821,279101,0,0,0,279101,22,0,41627,0,0,0,0,0,0,0,0,144694,0,0,0,0,0,0,322318,0,12447,0,719194,731641,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24474,0,0,0,0,12,447997,0,1563699,0,0,0,0,0,0,0,0,0,0,0
24840,3/31/2024 0:00:00,20539,WISE,0,0,5811827,10801766,245600,532923,0,0,0,0,0,2790318,2933553,35147,2771,54,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28312,0,0,82129,51875,37870,21704,0,111449,46,12484,164550,0,0,0,0,0,0,0,0,291401,0,0,0,0,0,0,276763,88048,10594,0,0,98642,3,0,0,0,0,0,0,0,0,0,498460,0,0,498460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345269,9641,0,519867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801087,781,0,0,0,0,0,0,0,0,0,0
24841,3/31/2024 0:00:00,22363,WISe,7141000,0,7984681,0,0,77085,0,0,0,0,0,41185,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8616,0,0,4679,0,4679,2,0,7283,0,0,0,0,0,0,0,0,449377,93046,0,0,0,93046,1,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101312,0,0,0,0,0,0,0,0,0,0,0
24843,3/31/2024 0:00:00,15251,WISe,1200000,0,1730816,0,0,2390,0,0,0,0,0,43087,0,2073,2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111,4213,0,0,0,4213,1,0,9085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102486,0,0,0,0,0,0,0,0,0,0,0
24845,3/31/2024 0:00:00,26436,WISe,2244500,0,4345944,0,10000,20000,0,0,0,0,0,69060,0,8199,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20243,9831,14400,11934,0,36165,13,0,11376,0,3436,627,0,0,0,627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21834,0,0,97889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57040,0,0,0,0,0,0,0,0,0,0,0
24847,3/31/2024 0:00:00,26438,WISe,0,196526,8362931,0,0,0,0,0,0,0,0,31995,0,28398,5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,7535,4566,12002,0,24103,11,0,16254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23789,0,0,40256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100400,0,0,0,0,0,0,0,0,0,0,0
24848,3/31/2024 0:00:00,26440,WISe,0,0,211250,0,5000,5100,0,0,4580,0,0,357354,0,1491,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9349,0,0,0,0,0,0,0,0,0,0,0
24849,3/31/2024 0:00:00,26442,WISE,0,0,133155033,137278101,10086600,10086600,0,0,0,0,413976,8878487,184074515,38718,9613,0,0,0,0,0,100175,0,0,0,0,0,0,0,0,0,0,0,21019,0,0,0,0,0,75,19997,3928,0,0,113636,0,83560,46194,1952,0,0,0,1952,1,0,61219,0,51868,0,0,0,0,0,0,135533,29316,194015,985787,0,1209118,5,267712,99669,0,0,0,99669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62755,0,0,0,0,0,0,0,0,0,0,0,0,10000,5000,19992,0,0,24992,2,394352,0,0,1219909,19992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6156657,52631,0,16249886,10279971,38772699,63661993,112714663,0,0,4,70782
24850,3/31/2024 0:00:00,19790,WISe,2222000,0,4281140,1854000,0,32680,0,0,0,0,0,43323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88685,0,0,0,0,0,0,0,0,0,0,0
24851,3/31/2024 0:00:00,15117,WISe,11161000,0,17120421,13096518,0,256035,0,0,32690,0,0,591047,0,7460,347,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6773,0,0,38137,219,270,6351,0,6840,4,0,70794,0,16791,0,0,0,0,0,0,146542,14232,23376,0,0,37608,3,276406,0,24999,0,0,24999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92018,0,0,69471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509969,-4649,0,0,0,0,0,0,0,0,0,0
24853,3/31/2024 0:00:00,26381,WISe,0,0,717256,0,0,4774,0,0,0,0,0,2563,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10261,0,0,0,0,0,0,0,0,0,0,0
24854,3/31/2024 0:00:00,18816,WISe,0,0,171655098,460200815,424796500,425986330,0,0,1356728,0,0,81164912,0,425716,27129,21007,27020,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391656,0,2555,340014,133380,371667,66155,0,571202,199,116515,3653281,0,7226,45683,29671,23301,0,98655,8,5287773,0,408428,0,0,408428,2,1177466,675959,356826,137318,0,1170103,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715160,34257,0,0,34257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5019029,0,0,7701886,34257,0,75000000,-1246251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30937,496791605,0,0,0,0,8,63246,0,22367404,43717,0,634655289,0,0,0,0,728453,335019,0,0
24855,3/31/2024 0:00:00,20589,WISe,7705000,0,9124727,5087655,0,315184,0,0,0,0,0,510664,0,5070,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0,0,11314,5687,3864,140,0,9691,28,0,45668,0,260,0,0,0,0,0,0,0,0,0,28047,0,28047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52890,1945,0,62832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13514,0,0,0,0,0,0,0,281263,0,0,0,0,0,0,0,0,0,0,0
24857,3/31/2024 0:00:00,17289,WISe,55229,0,135382,0,2799,2799,0,0,0,0,0,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10915,5182,1614,0,0,6796,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10876,0,0,0,0,0,0,0,0,0,0,0
