"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
68542,6/30/2024 0:00:00,8532,Subm,10781000,0,16176461,5656000,491700,877994,0,0,0,0,0,562692,778109,22207,7830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,0,0,12782,9463,196,0,0,9659,4,0,42020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54478,0,0,49491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211304,0,0,0,0,0,0,0,0,0,0,0
68545,6/30/2024 0:00:00,12279,Subm,17774000,0,25031361,0,0,5,0,0,0,0,0,167070,0,2494,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,82,2193,0,2275,2,0,36232,0,0,0,7226,0,2126,9352,2,0,36868,0,0,0,36868,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73100,0,0,109251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326824,0,0,0,0,0,0,0,0,0,0,0
68546,6/30/2024 0:00:00,13055,Subm,0,95907,9008743,23171232,0,71963,0,0,0,0,0,1755503,0,171183,7923,46243,0,0,0,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16780,0,0,84017,26783,36136,12013,0,74932,11,0,69222,0,28344,22720,70190,0,0,92910,4,0,0,0,0,0,0,0,48779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135505,0,0,301802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394726,0,0,0,0,0,0,0,0,0,3,19051
68547,6/30/2024 0:00:00,26401,Subm,100000,0,172347,0,0,872,0,0,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,991,0,2107,0,0,2107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673,0,0,0,0,0,0,0,0,0,0,0
68549,6/30/2024 0:00:00,522,Subm,2987000,0,4095570,9468667,0,48184,0,0,0,0,0,483814,0,5318,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76556,0,0,5651,632,0,0,0,632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645940,0,0,0,0,0,0,0,0,0,0,0
68557,6/30/2024 0:00:00,2937,Subm,2236000,0,3761767,0,0,38414,0,0,0,0,0,74543,0,817,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362,5363,1551,540,0,7454,5,0,39570,0,0,0,3604,0,0,3604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44933,0,0,202337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290233,0,0,0,0,0,0,0,0,0,0,0
68558,6/30/2024 0:00:00,4905,WISE,240000,0,146093578,608910721,10252100,10913332,0,0,797120,0,0,83825287,106845504,4295679,198102,764141,162205,0,0,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782535,0,0,1189829,637706,964489,11678,0,1613873,240,1091407,3491473,0,141524,160537,520185,22494,0,703216,10,0,159387,695074,0,0,854461,3,1826288,481160,239713,474569,54908,1250350,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6804205,1354369,0,26681484,364211,0,0,0,0,0,100000000,1117246,0,0,0,0,0,0,0,0,0,0,39895,788128964,1646,205158603,0,0,7446,106268096,0,54460792,1226695,0,306117159,3087662,118839640,0,121927302,2431204,988192,9,192665
68559,6/30/2024 0:00:00,733,Subm,2998000,0,34432463,205378255,1314417,3314417,0,0,80431,45489,0,1670699,0,68734,6231,0,13427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,0,0,107363,39282,31222,5380,0,75884,15,0,64081,0,106401,0,0,3272,0,3272,1,437722,0,0,0,66780,66780,1,78986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105316,0,0,202659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,6003832,0,0,0,0,0,0,0,5079366,0,0,0,0,0,0,0,0,0,16,150714
68560,6/30/2024 0:00:00,13681,Subm,0,0,22716454,15575616,2090100,2935537,0,0,59969,0,0,6420278,0,1071598,91485,0,8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47274,0,5943,0,0,128319,331464,73583,0,0,405047,59,0,182696,0,34288,0,0,0,0,0,0,0,0,0,0,0,0,0,944920,1066697,501707,425154,0,1993558,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586800,122694,0,1080241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,18783298,0,0,0,0,2928,22539552,0,6619554,6554,0,0,0,0,0,0,0,0,0,0
68561,6/30/2024 0:00:00,25569,Subm,66011000,0,76567843,19633426,192300,1595023,0,0,0,0,259160,12979041,0,156768,25421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74484,0,0,130416,72597,115106,19017,0,206720,51,38316,85040,0,0,0,0,0,0,0,0,0,171828,100872,123434,33646,429780,6,276768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442265,0,0,767550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919000,0,0,0,0,0,0,0,0,0,26,443041
68562,6/30/2024 0:00:00,278,Subm,0,0,2823860,35909572,93900,168525,0,0,0,0,0,775158,0,15169,8619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237,0,0,0,0,0,0,0,0,0,0,24985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30222,0,0,101847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305003,0,0,0,0,0,0,0,0,0,4,16087
68563,6/30/2024 0:00:00,1894,Subm,12000000,0,30795538,0,1399988,1654130,0,0,94181,9215,89776,11137634,0,30626,3829,14032,8034,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11639,0,0,26520,2793,10825,7681,0,21299,6,13794,317831,0,149811,17252,4206,16265,0,37723,6,0,68114,18935,8508,0,95557,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431423,16501,0,257159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6023,116233342,0,0,0,0,0,0,0,4200747,0,0,0,0,0,0,0,0,0,14,277200
68565,6/30/2024 0:00:00,3860,WISE,0,0,85295693,494379519,16153300,16153300,0,0,52388,0,0,101855049,129253237,0,0,0,0,0,0,0,9010,202311,105387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27559,15508,0,0,149273,0,0,24907,4118,0,0,0,4118,3,0,32192,0,35769,36193,0,0,0,36193,5,4770848,0,1671304,435773,0,2107077,5,1356863,284899,190197,119503,140977,735576,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13910,7551,0,0,0,7551,2,514226,0,0,2732542,0,0,0,0,0,0,40000000,2584430,0,0,0,0,-24220021,314710,0,0,0,0,2876,35001050,0,0,0,0,0,0,0,58960995,2769454,0,482324154,114530007,570839231,3564257,688933495,1520491,685703,4,735442
68567,6/30/2024 0:00:00,4904,Subm,0,0,25532133,136033012,1961700,2304236,0,85336,331146,119207,0,8758717,17778296,255245,21976,226530,7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13456,0,0,46545,51575,157914,34007,0,243496,43,19551,406285,0,351136,143399,77072,219309,7747,447527,28,0,101637,0,391585,0,493222,1,0,0,24738,0,0,24738,1,27140,0,0,39158,0,39158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178579,0,0,0,178579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914482,70784,0,1752057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,23419345,0,0,0,0,1063,14533236,0,6107022,0,0,0,0,0,0,0,0,0,0,0
68571,6/30/2024 0:00:00,6985,Subm,500000,27000000,65352782,113429313,1013300,1013300,0,0,36725,0,0,9762847,9272549,249436,77191,38790,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81599,60,0,0,0,0,0,0,1217,0,0,85848,25715,29220,0,0,54935,15,168278,801902,0,65146,12287,11386,0,0,23673,3,1589363,379586,0,0,0,379586,1,155537,648952,584455,27609,0,1261016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037937,30056,0,1825029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,30650232,0,0,0,0,0,0,0,11241642,135561,0,163515,422358,47552669,6312679,54287706,0,0,3,28008
68572,6/30/2024 0:00:00,631,Subm,10992000,0,36086181,80137038,2163969,2525787,0,0,18555,0,0,2838120,6991053,138558,60041,0,547,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7602,0,0,45587,10106,77066,4708,0,91880,14,112615,510425,0,34052,0,7849,3084,0,10933,2,224668,0,28714,28237,17522,74473,3,48611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640748,0,0,1059615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12472,237744215,0,0,0,0,0,0,0,8119916,0,0,29347749,354115,17306111,0,17660226,0,0,10,22399
68574,6/30/2024 0:00:00,4589,Subm,0,0,355203868,338882933,25386900,26886900,0,0,1934086,112767,0,83107904,389544227,880077,161916,402151,172567,53161,3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464842,0,0,530886,135452,403054,55048,0,593554,119,3193332,5700503,0,792501,117990,180856,7676,38868,345390,20,0,1811734,588628,353129,264413,3017904,18,448822,70406,0,48831,28055,147292,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648152,0,648152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49794,0,0,0,49794,1,11544053,274393,0,12718198,648152,0,0,0,0,0,320000000,10885555,0,0,0,0,0,0,0,0,0,0,114647,1707960724,1682,702457999,168,141840266,1471,39120335,0,31907544,711957,-432000,458318178,0,0,0,0,29220,1344410,35,421376
68575,6/30/2024 0:00:00,5056,Subm,0,0,143215808,706823470,6666434,6666434,0,0,1563749,0,0,53352123,172788578,1151877,70983,33422,8002,0,0,0,0,0,0,0,0,0,0,0,0,0,6728,0,0,0,0,138390,19771,0,0,0,0,0,0,97220,0,0,175694,122797,89146,515,0,212458,55,450591,2184894,0,170620,6964,3396,98948,3390,112698,13,0,924936,53313,114084,0,1092333,10,0,114895,109210,38998,0,263103,9,63467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578485,1137206,0,0,0,1137206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5039503,0,0,3953941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17074,400695078,0,0,0,0,30,463390,0,32849128,0,0,153630050,39078796,37897518,0,76976314,3250479,0,7,81232
68576,6/30/2024 0:00:00,14230,Subm,1000000,0,118165095,297946113,2321400,2405607,0,0,2623461,0,0,75205049,89165428,540740,64633,2216107,8268,0,0,32676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442770,0,0,270032,108708,97715,0,0,206423,28,808900,3073123,0,2657331,1198811,2170209,1393233,20900,4783153,99,160762,470523,130636,0,0,601159,5,234140,89814,131199,232493,0,453506,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6192649,471504,0,8692316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31711,694299854,0,0,0,0,5841,241771059,0,38595657,8125,0,241344608,61751,106009423,222466,106293640,1550015,717755,7,257132
68577,6/30/2024 0:00:00,5294,Subm,0,0,143864033,223929065,5175000,6075000,0,0,0,0,0,18244408,200813331,98433,45925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68317,0,0,82211,61116,143568,129879,0,334563,32,146397,476950,0,77030,2446,0,0,0,2446,1,0,827075,553539,0,76921,1457535,15,183215,114392,0,0,0,114392,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128298,0,0,6084913,0,6084913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696693,0,0,1138982,6084913,0,0,0,0,0,5000000,-64940,0,0,0,0,0,0,0,0,0,0,11825,240390751,0,0,0,0,1,40796,0,20697625,0,0,0,10508330,66309199,87997032,164814561,713236,511560,2,5350
68579,6/30/2024 0:00:00,15012,Subm,422946,0,1128164649,1342638159,17250000,17906250,7049835,0,1186150,0,0,219539207,262114360,10849620,609781,28162,2144,0,22570,0,73539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998581,0,0,2741653,1610816,4204302,41851,0,5856969,1295,2286563,2928432,0,618976,86335,224654,0,0,310989,150,781983,1872877,2564704,414497,0,4852078,15,6151431,1107849,1032807,591345,197217,2929218,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8997763,0,8997763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11891453,8997763,0,19794140,8997763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54726,1267774804,0,0,0,0,0,0,0,124709976,462683,0,1162126041,0,927313635,80874696,1008188331,3853009,0,76,3342799
68581,6/30/2024 0:00:00,3302,Subm,25793996,0,289404170,417180157,43455857,44113974,0,0,440865,0,8551782,125360792,139881776,1150345,210146,10032,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175748,0,0,0,0,0,190270,41684,0,0,0,203729,42889,68970,0,0,111859,7,214459,559514,0,804302,137849,80629,8475,0,226953,287,0,225094,0,546823,0,771917,3,0,696948,270518,57247,0,1024713,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65235,0,0,0,0,0,0,284567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876753,279810,111859,1810679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12522,294027074,0,0,0,0,0,0,0,36405097,64341,0,279790144,5400575,56149246,0,61549821,1817968,304540,0,0
68583,6/30/2024 0:00:00,18001,Subm,5018534,1555010,108390369,140881633,2549597,2809597,0,0,203788,0,753779,28405691,70282025,544366,0,22548,216713,0,1800,0,0,34574,2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40285,0,0,79642,40035,71957,14993,0,126985,31,304145,746182,0,114898,934,1173,0,0,2107,6,0,43273,190877,0,0,234150,4,474465,319576,120531,0,0,440107,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501229,50467,0,978004,0,6799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13301,317357460,0,0,0,0,0,0,0,19449841,141138,0,0,8615700,63371020,94223153,166209873,2092135,487626,0,0
68584,6/30/2024 0:00:00,4463,Subm,2480000,0,14987302,20614591,130900,274781,0,0,0,0,367162,3352697,0,80285,27920,11466,4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16519,0,0,36822,73289,15334,0,0,88623,10,51625,197089,0,5928,4347,0,0,0,4347,1,0,0,25235,0,0,25235,1,0,28773,0,0,0,28773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371642,0,0,167275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,5417201,0,0,0,0,6,65284,0,1657720,0,0,0,0,0,0,0,0,0,0,0
68586,6/30/2024 0:00:00,1093,Subm,5976000,0,27265282,9587930,122500,122500,0,118375,294691,0,0,5069189,0,208761,25142,0,0,55204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3917,0,0,157457,17863,37500,10676,591,66630,43,0,71720,0,0,0,0,0,0,0,0,1552285,0,0,0,36123,36123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93500,0,0,274850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,9351860,0,0,0,0,0,0,0,3232616,0,0,0,0,0,0,0,0,0,0,0
68587,6/30/2024 0:00:00,23780,Subm,7735000,0,18619018,39742000,169300,1155696,0,0,0,0,0,3362991,0,0,3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,573,1387,7100,966,0,9453,5,76115,120342,0,39184,3425,27373,0,0,30798,3,0,0,76764,0,0,76764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201624,0,0,8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425,70121946,0,0,0,0,75,626123,0,2451585,0,0,0,0,0,0,0,0,0,0,0
