"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_020G3","ACCT_020G4","ACCT_020H1","ACCT_020N1","ACCT_020P3","ACCT_020P4","ACCT_020Q1","ACCT_020W1","ACCT_020Y1","ACCT_021G3","ACCT_021G4","ACCT_021H1","ACCT_021N1","ACCT_021P3","ACCT_021P4","ACCT_021Q1","ACCT_021W1","ACCT_021Y1","ACCT_022G3","ACCT_022G4","ACCT_022H1","ACCT_022N1","ACCT_022P3","ACCT_022P4","ACCT_022Q1","ACCT_022W1","ACCT_022Y1","ACCT_023G3","ACCT_023G4","ACCT_023H1","ACCT_023N1","ACCT_023P3","ACCT_023P4","ACCT_023Q1","ACCT_023W1","ACCT_023Y1","ACCT_025A1","ACCT_025B1","ACCT_040A1","ACCT_040B2","ACCT_040C1","ACCT_040D1","ACCT_040E1","ACCT_041G3","ACCT_041G4","ACCT_041H1","ACCT_041N1","ACCT_041P3","ACCT_041P4","ACCT_041Q1","ACCT_041W1","ACCT_041Y1","ACCT_042A5","ACCT_042A6","ACCT_042A7","ACCT_042A8","ACCT_042A9","ACCT_043A3","ACCT_043A4","ACCT_043B3","ACCT_043B4","ACCT_043C3","ACCT_043C4","ACCT_043D3","ACCT_043D4","ACCT_043E3","ACCT_043E4","ACCT_044A1","ACCT_044B1","ACCT_044C1","ACCT_044D1","ACCT_044E1","ACCT_046A3","ACCT_046A4","ACCT_046B3","ACCT_046B4","ACCT_046C3","ACCT_046C4","ACCT_046D3","ACCT_046D4","ACCT_046E3","ACCT_046E4","ACCT_047A1","ACCT_047B1","ACCT_047C1","ACCT_047D1","ACCT_047E1","ACCT_056A1","ACCT_056B1","ACCT_056C1","ACCT_056D1","ACCT_056E1","ACCT_059A1","ACCT_059B1","ACCT_059C1","ACCT_059D1","ACCT_059E1","ACCT_090A1","ACCT_090B1","ACCT_090C5","ACCT_090C6","ACCT_090C7","ACCT_090C8","ACCT_090H2","ACCT_090H3","ACCT_090J2","ACCT_090J3","ACCT_090K2","ACCT_090K3","ACCT_090L2","ACCT_090L3","ACCT_090M","ACCT_090M1","ACCT_099A5","ACCT_099A6","ACCT_099A7","ACCT_099A8","ACCT_1006F","ACCT_1006G","ACCT_1007F","ACCT_1007G","ACCT_1008F","ACCT_1008G","ACCT_1009F","ACCT_1009G","ACCT_1010F","ACCT_1010G","ACCT_1011F","ACCT_1011G","ACCT_1060","ACCT_1060A","ACCT_1060B","ACCT_1061","ACCT_1061A","ACCT_1062","ACCT_1062A","ACCT_1063","ACCT_1063A","ACCT_1116","ACCT_1116A","ACCT_1116B","ACCT_1116C","ACCT_1116D","ACCT_1116E","ACCT_1118","ACCT_1118A","ACCT_1118B","ACCT_1118C","ACCT_1118D","ACCT_1118E","ACCT_143A3","ACCT_143A4","ACCT_143B3","ACCT_143B4","ACCT_143C3","ACCT_143C4","ACCT_143D3","ACCT_143D4","ACCT_386A","ACCT_386B","ACCT_400A1","ACCT_400B1","ACCT_400C5","ACCT_400C6","ACCT_400C7","ACCT_400C8","ACCT_400H2","ACCT_400H3","ACCT_400J2","ACCT_400J3","ACCT_400L2","ACCT_400L3","ACCT_400M","ACCT_400M1","ACCT_400P","ACCT_400T1","ACCT_463A5","ACCT_463A6","ACCT_463A7","ACCT_463A8","ACCT_475A1","ACCT_475B1","ACCT_475C5","ACCT_475C6","ACCT_475C7","ACCT_475C8","ACCT_475H2","ACCT_475H3","ACCT_475J2","ACCT_475J3","ACCT_475K2","ACCT_475K3","ACCT_475L2","ACCT_475L3","ACCT_475M","ACCT_475M1","ACCT_525","ACCT_526","ACCT_550G3","ACCT_550G4","ACCT_550H1","ACCT_550N1","ACCT_550P3","ACCT_550P4","ACCT_550Q1","ACCT_550W1","ACCT_550Y1","ACCT_551G3","ACCT_551G4","ACCT_551H1","ACCT_551N1","ACCT_551P3","ACCT_551P4","ACCT_551Q1","ACCT_551W1","ACCT_551Y1","ACCT_562A","ACCT_562B","ACCT_563A","ACCT_595B","ACCT_691B1","ACCT_691C1","ACCT_691C2","ACCT_691K8","ACCT_691K9","ACCT_691L8","ACCT_691L9","ACCT_691M8","ACCT_691M9","ACCT_691N8","ACCT_691N9","ACCT_691P","ACCT_691P1","ACCT_691P2","ACCT_698C","ACCT_703A","ACCT_704A2","ACCT_718A3","ACCT_718A4","ACCT_718A5"
68572,6/30/2024 0:00:00,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27757,443974058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58357,110461,0,0,168818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,4,0,1,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,527416,1,0,880000,0,12477137,41702,5084086,4369917,12369,4358,0,0,2899995,585606,704333,2987682,1156723,0,137490,269213,1283910,9454003,0,0,0,0,1768763,219500,0,50000,0,0,602400,0,60800,219500,1543200,219500,175563,0,0,0,500,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,400,498,563,0,0,0,0,0,3842501,527416,0,0,0,0,0,0,0,18480340,94453357,0,3800175,4369917,8170091
68574,6/30/2024 0:00:00,4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183916,3877955067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,7,0,9,0,28,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18816356,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,21779921,36671757,4,0,2363738,0,75407854,47734,496101768,145964699,34593,225433,0,0,72952141,0,140691926,17945205,12093921,0,248323833,91347737,12353947,642066467,0,0,0,0,33974870,0,0,0,0,0,4888500,0,15776840,0,33085293,0,889577,0,10056215,0,553,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,548,405,689,12,2591405,1943554,0,0,109292942,36671757,0,0,14942571,4819554,0,0,0,62799128,1242780708,36333589,483747821,145964699,629712520
68575,6/30/2024 0:00:00,5056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54601,1184786514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280193,0,0,0,280193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,1,0,0,0,0,0,2,11,7,12,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16188552,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,22574649,920975,4,1,13671500,707625,48293386,29479036,224765113,31910339,114383,274839,0,0,65366958,2897388,86265630,24125977,23967067,0,25921394,3965999,24356289,256675452,0,0,0,0,21464741,6302562,15000,0,0,0,0,0,508350,5594937,16654850,6302562,4794891,0,2475000,0,780,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,525,383,543,0,0,0,0,0,24825451,7084888,0,0,17387058,6771567,14,20186360,16951017,36094239,210047488,0,200408824,31910339,232319163
68576,6/30/2024 0:00:00,14230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76106,1816307906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1325000,0,0,0,0,0,157010168,0,91255350,0,0,239148,0,0,20549719,0,63946585,0,242169,0,4952729,0,481317,91255350,0,0,0,0,212519,0,0,0,0,0,0,0,106987,0,106987,0,105532,0,0,0,487.5,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,350,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285954849,403843630,1854714,90774033,0,90774033
68577,6/30/2024 0:00:00,5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27894,1314882518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5229944,0,0,0,5229944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,17,0,26,0,9,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15312469,0,0,0,0,0,50014743,6243296,279483897,0,1330468,167254,0,0,0,0,66160935,0,58095907,0,133186920,0,59593630,279483897,3102503,0,0,0,24304684,0,0,0,0,0,0,0,9848575,0,19552864,0,4751820,0,6601786,0,567,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,950,663,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9581494,665197544,1299692,219890268,0,219890268
68579,6/30/2024 0:00:00,15012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278948,6739607356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824129577,0,4458983,274743134,0,0,0,0,0,31193050,4458983,188835876,0,0,0,54714208,0,279202117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,638,1145,31,8295500,8295500,0,0,279202118,0,0,0,0,0,11,10275793,10275793,21090891,3350601297,0,4458983,274743134,279202118
68581,6/30/2024 0:00:00,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68529,1542615669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5545009,24813,0,0,5569822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,1,0,0,11,0,8,1,36,1,12,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21619789,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11214538,0,3,0,278010,0,70321364,421762,248525117,9033925,0,3138,0,0,81837112,2519443,82792981,6404520,37410254,109962,29697272,0,37548166,257559042,456326,6209,0,0,25118348,206400,0,50000,0,0,4172316,0,14235453,206400,22043726,206400,3018413,0,2901621,0,721,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,670,385,240,59,44817678,33798432,0,0,4630391,12331033,0,0,18967379,343294,0,0,0,34358756,523271439,1030897,211086912,8923963,220010875
68583,6/30/2024 0:00:00,18001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44802,1064504344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919610,27480,0,0,1947090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0,0,5,0,29,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,13478673,0,22,0,10281552,0,136897297,5085463,100057776,3659404,204225,125848,0,0,26807708,0,47508607,3659404,3890303,0,6095322,0,4247857,103717180,787575,0,0,0,16010337,0,29496,0,0,0,0,0,4358672,0,15427799,0,553042,0,0,0,541,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,616,830,659,3,41197,0,0,0,3659404,0,0,0,10991076,0,0,0,0,18888964,361746256,9076633,95809920,3659404,99469324
68584,6/30/2024 0:00:00,4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801,42908631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,687.5,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919920,11875575,0,0,0,0
68586,6/30/2024 0:00:00,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8999,131366611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160601,0,3388843,0,164925,0,0,0,959532,0,1713924,0,550462,0,0,0,715387,3388843,0,0,0,0,349059,0,98400,0,0,0,0,0,124000,0,124000,0,126659,0,0,0,544,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,513,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9924096,54966846,0,2673456,0,2673456
68587,6/30/2024 0:00:00,23780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6860,121702805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,675,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666442,37371536,0,0,0,0
68588,6/30/2024 0:00:00,21555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132991,2478060619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10974,0,0,0,10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,2,0,13,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30721514,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155669417,0,297911189,10018346,0,168430,0,0,34182272,0,90232572,18346,3146,0,173313795,10000000,171576,307929535,0,0,0,0,16371000,10000000,0,0,0,0,0,0,1275000,0,16371000,10000000,0,0,15096000,10000000,625,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,688,994,0,0,0,0,0,10018346,0,0,0,21839008,0,0,0,0,65589560,386346012,0,297739613,10018346,307757959
68589,6/30/2024 0:00:00,15446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10680,188849185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64823969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,509,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18336687,4173954,0,0,0,0
68595,6/30/2024 0:00:00,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49736,908450446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20872272,1965409,0,0,22837681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,1,0,0,1,0,28,1,34,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,18714973,0,3,0,473458,0,54968033,6498142,172384365,77466152,0,2199624,0,0,15247590,0,56460423,41695840,16516299,35770312,40407775,0,56451644,249850517,127857,0,0,0,13912552,1235832,0,75000,0,0,270000,0,11054484,1235832,12089078,1235832,1748474,0,163279,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,700,800,700,0,0,0,0,0,77466152,0,0,0,0,0,82,35810131,35550170,62384050,304585560,6842776,151703033,41695840,193398873
68596,6/30/2024 0:00:00,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626,47742558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,580975,0,1,0,250000,1148938,0,277351,10497612,0,0,0,0,277351,1344262,0,7005079,0,0,0,1567296,0,10774963,0,0,0,0,0,505750,0,0,0,0,0,0,0,255750,0,505750,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,654,679,0,0,0,0,0,9916637,580975,0,0,0,0,0,0,0,1215282,13072478,0,277351,10497612,10774963
68597,6/30/2024 0:00:00,23046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118353,160257079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,650,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6058588,26649161,0,0,0,0
68598,6/30/2024 0:00:00,21527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78510,1701542805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219403983,168885,5287805,0,1418350,542401,0,0,0,0,3327054,0,0,0,0,0,1960751,5287805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,1640,599,649,12,1540511,1060712,0,0,0,0,0,0,0,0,0,0,0,39433315,925338385,0,3327054,0,3327054
68599,6/30/2024 0:00:00,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28904,384272216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,0,5,2,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,305676,1576137,1,2,23000,576816,24919244,34616,6745248,53995567,0,0,0,0,2916449,5872382,188739,41278568,0,11250,3334384,5257230,11250,60740815,0,0,0,0,623000,2562108,0,0,0,0,0,156000,0,1446792,623000,2562108,0,0,600000,382500,690,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,725,850,1200,0,0,0,0,0,52419430,1576137,0,0,0,0,0,0,0,32469026,54339318,0,6745248,53984317,60729565
68600,6/30/2024 0:00:00,13208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339280,6139700114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13678337,870377,0,0,14548714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,24,0,47,0,78,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,53536764,0,4,0,24743405,0,380020417,3398895,1217230097,3544401,328931,331013,0,0,186993524,1102662,810122928,2441739,31116202,0,120252021,0,32646523,1220774498,0,0,0,0,126804048,0,0,0,0,0,14823272,0,81503030,0,123684707,0,3119341,0,2615000,0,700,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,700,600,849,0,0,0,0,0,3544401,0,0,0,0,0,0,0,0,34011192,1786218983,94340564,1184583574,3544401,1188127975
68601,6/30/2024 0:00:00,14475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168497,6598849993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116450,0,0,0,116450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,13,0,7,0,31,1,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143990190,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,68858699,29542526,8,1,21800126,8000000,416269757,846860,1346092314,152341598,6559682,237615,0,0,146269088,0,775694185,112518247,82266952,0,266089643,10280825,89064248,1498433912,0,0,0,0,78673110,8000000,0,0,0,0,11697004,0,31285512,0,65668642,8000000,13004468,0,886000,0,350,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,495,663,674,11,4280548,2147319,0,0,127694165,41282500,0,0,150305277,0,0,0,0,108945265,3489486250,32520265,1257028065,152341598,1409369662
68602,6/30/2024 0:00:00,11023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8298,134657189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7369850,872247,368765,4419527,0,0,0,0,0,0,0,4419527,368765,0,0,0,368765,4788292,0,0,0,0,118500,0,0,0,0,0,0,0,0,0,0,0,118500,0,0,0,550,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,600,500,1085,0,0,0,0,0,4419527,0,0,0,0,0,0,0,0,3662449,19022653,625051,0,4419527,4419527
