"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_020G3","ACCT_020G4","ACCT_020H1","ACCT_020N1","ACCT_020P3","ACCT_020P4","ACCT_020Q1","ACCT_020W1","ACCT_020Y1","ACCT_021G3","ACCT_021G4","ACCT_021H1","ACCT_021N1","ACCT_021P3","ACCT_021P4","ACCT_021Q1","ACCT_021W1","ACCT_021Y1","ACCT_022G3","ACCT_022G4","ACCT_022H1","ACCT_022N1","ACCT_022P3","ACCT_022P4","ACCT_022Q1","ACCT_022W1","ACCT_022Y1","ACCT_023G3","ACCT_023G4","ACCT_023H1","ACCT_023N1","ACCT_023P3","ACCT_023P4","ACCT_023Q1","ACCT_023W1","ACCT_023Y1","ACCT_025A1","ACCT_025B1","ACCT_040A1","ACCT_040B2","ACCT_040C1","ACCT_040D1","ACCT_040E1","ACCT_041G3","ACCT_041G4","ACCT_041H1","ACCT_041N1","ACCT_041P3","ACCT_041P4","ACCT_041Q1","ACCT_041W1","ACCT_041Y1","ACCT_042A5","ACCT_042A6","ACCT_042A7","ACCT_042A8","ACCT_042A9","ACCT_043A3","ACCT_043A4","ACCT_043B3","ACCT_043B4","ACCT_043C3","ACCT_043C4","ACCT_043D3","ACCT_043D4","ACCT_043E3","ACCT_043E4","ACCT_044A1","ACCT_044B1","ACCT_044C1","ACCT_044D1","ACCT_044E1","ACCT_046A3","ACCT_046A4","ACCT_046B3","ACCT_046B4","ACCT_046C3","ACCT_046C4","ACCT_046D3","ACCT_046D4","ACCT_046E3","ACCT_046E4","ACCT_047A1","ACCT_047B1","ACCT_047C1","ACCT_047D1","ACCT_047E1","ACCT_056A1","ACCT_056B1","ACCT_056C1","ACCT_056D1","ACCT_056E1","ACCT_059A1","ACCT_059B1","ACCT_059C1","ACCT_059D1","ACCT_059E1","ACCT_090A1","ACCT_090B1","ACCT_090C5","ACCT_090C6","ACCT_090C7","ACCT_090C8","ACCT_090H2","ACCT_090H3","ACCT_090J2","ACCT_090J3","ACCT_090K2","ACCT_090K3","ACCT_090L2","ACCT_090L3","ACCT_090M","ACCT_090M1","ACCT_099A5","ACCT_099A6","ACCT_099A7","ACCT_099A8","ACCT_1006F","ACCT_1006G","ACCT_1007F","ACCT_1007G","ACCT_1008F","ACCT_1008G","ACCT_1009F","ACCT_1009G","ACCT_1010F","ACCT_1010G","ACCT_1011F","ACCT_1011G","ACCT_1060","ACCT_1060A","ACCT_1060B","ACCT_1061","ACCT_1061A","ACCT_1062","ACCT_1062A","ACCT_1063","ACCT_1063A","ACCT_1116","ACCT_1116A","ACCT_1116B","ACCT_1116C","ACCT_1116D","ACCT_1116E","ACCT_1118","ACCT_1118A","ACCT_1118B","ACCT_1118C","ACCT_1118D","ACCT_1118E","ACCT_143A3","ACCT_143A4","ACCT_143B3","ACCT_143B4","ACCT_143C3","ACCT_143C4","ACCT_143D3","ACCT_143D4","ACCT_386A","ACCT_386B","ACCT_400A1","ACCT_400B1","ACCT_400C5","ACCT_400C6","ACCT_400C7","ACCT_400C8","ACCT_400H2","ACCT_400H3","ACCT_400J2","ACCT_400J3","ACCT_400L2","ACCT_400L3","ACCT_400M","ACCT_400M1","ACCT_400P","ACCT_400T1","ACCT_463A5","ACCT_463A6","ACCT_463A7","ACCT_463A8","ACCT_475A1","ACCT_475B1","ACCT_475C5","ACCT_475C6","ACCT_475C7","ACCT_475C8","ACCT_475H2","ACCT_475H3","ACCT_475J2","ACCT_475J3","ACCT_475K2","ACCT_475K3","ACCT_475L2","ACCT_475L3","ACCT_475M","ACCT_475M1","ACCT_525","ACCT_526","ACCT_550G3","ACCT_550G4","ACCT_550H1","ACCT_550N1","ACCT_550P3","ACCT_550P4","ACCT_550Q1","ACCT_550W1","ACCT_550Y1","ACCT_551G3","ACCT_551G4","ACCT_551H1","ACCT_551N1","ACCT_551P3","ACCT_551P4","ACCT_551Q1","ACCT_551W1","ACCT_551Y1","ACCT_562A","ACCT_562B","ACCT_563A","ACCT_595B","ACCT_691B1","ACCT_691C1","ACCT_691C2","ACCT_691K8","ACCT_691K9","ACCT_691L8","ACCT_691L9","ACCT_691M8","ACCT_691M9","ACCT_691N8","ACCT_691N9","ACCT_691P","ACCT_691P1","ACCT_691P2","ACCT_698C","ACCT_703A","ACCT_704A2","ACCT_718A3","ACCT_718A4","ACCT_718A5"
68623,12/31/2024 0:00:00,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20154,265833566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149494,50247,0,0,1199741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,2,0,0,3,0,7,2,11,2,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12656833,0,7522115,7320716,0,323220,0,0,1502123,0,2052071,1757419,1157920,5563297,1287040,0,7094684,14842831,219000,14120,0,0,1875760,511600,0,111847,0,0,328283,0,435688,511600,982971,511600,766822,0,0,0,738,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,595,679,0,0,0,0,0,1757419,5563297,0,0,0,3193751,0,0,0,35422229,56736126,236309,5990728,1757419,7748148
68628,12/31/2024 0:00:00,3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40802,856527027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,5,91,8,0,0,15,0,15,2,41,5,51,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7531762,2843270,6,3,11535750,640514,77116371,20575399,141944530,13826384,4220200,212812,0,0,26143820,1923645,54148846,7221384,44238130,0,5448960,1838085,48671142,155770914,0,0,0,0,51062537,1096648,7401701,95500,0,0,5425075,0,9358500,456134,30638325,1096648,12927011,0,4319000,0,375,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,750,375,600,0,0,0,0,0,10983114,2843270,0,0,3621554,0,0,0,0,28739528,163994872,3352262,93273388,13826384,107099772
68629,12/31/2024 0:00:00,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19779,191009421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27127316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,575,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10346241,53739879,0,0,0,0
68631,12/31/2024 0:00:00,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50325,1383792748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94400,0,0,94400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1425,0,4,1425,0,6,0,6,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34046358,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,41117050,0,1,0,129000,0,279273517,25971,152605947,83570297,0,248830,21711396,0,34027219,0,64582026,61858901,3615235,0,8921187,0,25669861,236176244,0,0,0,0,10280687,21985811,0,363500,21985811,0,6373500,0,3016250,0,9518750,0,398437,0,0,0,977,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,778,625,899,0,0,0,0,0,61858901,0,0,0,32388748,4531335,0,0,0,24529552,376709773,0,148647482,61858901,210506383
68632,12/31/2024 0:00:00,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52120,781669928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,59,0,1,0,0,4,11,5,31,13,58,4,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12185053,29,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1599866,2091056,2,7,700000,1871227,23327254,662861,18123935,49429693,48156,0,0,0,4135916,7198776,6634379,28108464,758710,258197,4946908,11773200,1065063,67553628,0,0,0,0,9556144,13005495,0,50000,0,0,4342297,1818109,1685862,6905716,7014144,12805495,2492000,200000,285985,2210443,700,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,450,709,819,6,1505213,928585,0,0,47338637,2091056,0,0,9200631,1204784,0,0,0,26301412,143900434,633144,17317069,49171496,66488566
68638,12/31/2024 0:00:00,8022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15047,217681655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28934137,0,256965,0,0,0,0,0,256965,0,0,0,0,0,0,0,0,256965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,638,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13902528,46449002,0,256965,0,256965
68639,12/31/2024 0:00:00,5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7430,182106716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3699981,2141758,1,0,146013,0,26831588,11246,14871306,4885130,0,0,0,0,6640172,2743372,1578190,0,1153901,0,1799062,0,1153901,19756436,0,0,0,0,2332908,0,0,0,0,0,1808722,0,0,0,1954735,0,378173,0,0,0,380,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,625,375,325,0,0,0,0,0,2743372,2141758,0,0,2443160,1799066,0,0,0,1853712,90888320,0,13717405,4885130,18602535
68641,12/31/2024 0:00:00,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23656,361225100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,15,1,17,1,49,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2901796,0,9,0,1997000,22642881,219894,9746640,48243337,0,0,0,0,1116442,8987745,6220796,25392030,620909,99326,1788493,10862440,720235,57989977,0,0,0,0,360000,8942043,0,0,0,0,0,2650000,360000,2870000,360000,8942043,0,0,0,1425043,650,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,792,646,934,4,99295,74471,0,0,45341541,2901796,0,0,5426585,0,0,0,0,15463410,59613307,0,9125731,48144011,57269742
68643,12/31/2024 0:00:00,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39959,774245200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,10,0,0,5,0,8,0,17,1,16,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,585000,0,3726825,0,64670755,1302500,239623,1523703,0,0,13582339,0,20616992,0,8408301,0,20299797,1302500,10171627,65973255,0,0,0,0,13287805,1302500,0,820000,0,0,2390000,0,6652450,0,10977450,1302500,1490355,0,1350000,1302500,650,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,548,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61894046,218250053,1686684,54499128,1302500,55801628
68645,12/31/2024 0:00:00,13171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787449,13581133977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,26,26,0,0,32,0,12,0,47,0,321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,55845075,0,2,0,21508481,0,703745055,457856,369876359,57149165,1879639,873512,0,0,108387584,0,156837652,34149165,31369653,0,14683244,23000000,34122804,427025524,0,0,0,0,166193883,0,18743,2217500,0,0,57525134,0,49159600,0,139793215,0,24164425,0,11600000,0,625,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1050,713,850,6,5923369,4571785,0,0,57149165,0,0,0,0,0,0,0,0,512403671,4422253460,0,335753555,57149165,392902720
68646,12/31/2024 0:00:00,3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59241,986886966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,10,0,5,0,0,27,4,24,3,70,10,10,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,11125739,1993612,7,1,5387417,961000,63499447,1143552,165467647,29550753,6528,17197,0,0,63339170,7507791,64786077,13216836,5073682,77290,21119254,6755224,5174697,195018400,0,0,0,0,56732107,7119230,0,8939,0,0,13470317,1749019,22636139,2299711,55851373,7119230,871795,0,14357500,2109500,675,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,750,663,824,13,5575959,311393,0,0,35414680,1993612,0,0,0,0,0,0,0,199665828,199119014,521590,160370240,29473463,189843703
68647,12/31/2024 0:00:00,8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12776,282739986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15843477,0,1188459,0,0,0,0,0,877853,0,250764,0,59842,0,0,0,59842,1188459,0,0,0,0,81359,0,0,0,0,0,0,0,0,0,0,0,81359,0,0,0,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,400,899,0,0,0,0,0,228102,0,0,0,0,0,0,0,0,20079843,159713622,0,1128617,0,1128617
68651,12/31/2024 0:00:00,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172685,2498283435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96278,0,0,0,96278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,4,0,0,12,0,5,0,24,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62658698,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,138005,0,1,0,5100000,0,296947934,531201,360867663,20804678,107831,312175,0,0,67823953,1947227,162361740,5712394,5146753,13145057,124880928,0,18711816,381672341,0,0,0,0,62399055,909400,0,40500,0,0,7920750,0,31675944,0,61494869,0,863686,909400,16798175,0,638,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,638,625,800,0,0,0,0,0,7659621,0,0,0,62658698,0,0,0,0,103256317,886897756,3245644,355300904,7659621,362960525
68656,12/31/2024 0:00:00,4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71236,1614433357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480443,2972301,0,0,11452744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,10,0,0,8,0,9,0,25,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,21232019,10441703,0,0,0,0,98327541,9207424,268533519,15625698,125249,486968,0,0,74120064,0,100821295,0,4418656,5183995,55876524,0,13187169,284159217,0,0,0,0,76050747,0,150000,526500,0,0,24864842,0,32447500,0,74497648,0,876599,0,17185306,0,602,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,950,613,874,7,5784040,2114663,0,0,4004672,11526652,0,0,6075696,0,10,5089621,5089621,265429183,328283758,4083602,260530345,10441703,270972048
68657,12/31/2024 0:00:00,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34096,554849820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3,0,0,1,0,6,0,12,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102686458,0,73415366,0,228161,647109,0,0,7539788,0,25351181,0,2631181,0,37017946,0,3506450,73415366,0,0,0,0,17604203,0,0,655000,0,0,960000,0,12320000,0,16256250,0,692953,0,2976250,0,713,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,675,600,8,1102985,718259,0,0,0,0,0,0,0,0,0,0,0,3072732,168980770,0,69908915,0,69908916
68658,12/31/2024 0:00:00,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31147,505113586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,6,0,4,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53186958,56229,18005860,6459436,0,0,0,0,11431539,1715957,4223376,4743479,926301,0,1424644,0,926300,24465296,0,0,0,0,2830000,0,0,0,0,0,1000000,0,1260000,0,2260000,0,570000,0,0,0,819,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,462,610,974,0,0,0,0,0,6459436,0,0,0,0,0,0,0,0,21155907,205744073,0,17079559,6459436,23538996
68659,12/31/2024 0:00:00,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62911,1490138113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255044243,0,423634,4884369,0,0,0,0,131377,0,0,4884369,0,0,292257,0,0,5308003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,613,686,0,0,0,0,0,4884369,0,0,0,0,0,0,0,0,3202548,749019776,0,423634,4884369,5308002
68660,12/31/2024 0:00:00,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133949,2139145459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070356,0,0,0,4070356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,1,0,0,7,0,10,0,21,0,34,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220308721,3467640,170313816,6399684,0,61713,0,0,55606518,0,69476106,5399684,11933170,1000000,29165953,0,12994882,176713500,0,0,0,0,69434696,1000000,0,300000,0,0,15446000,0,25227500,0,46512800,0,22621896,1000000,5839300,0,588,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,1199,724,749,1,463464,417118,0,0,6399684,0,0,0,4800413,0,72,6720802,4940272,320469945,488204043,16992441,158318933,5399684,163718616
68661,12/31/2024 0:00:00,6918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18669,365565661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,2,0,5,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4962824,0,3,0,1000000,56989255,0,232699,18088729,0,0,0,0,0,3140234,0,8914603,232699,0,0,1071068,232699,18321428,0,0,0,0,106273,3091069,0,0,0,0,0,141069,0,1640000,0,3091069,106273,0,0,310000,425,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,288,335,2,64630,48472,0,0,12905006,5856914,0,0,0,0,0,0,0,12046007,75469323,0,0,18088729,18088729
68662,12/31/2024 0:00:00,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7935,104178053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20181007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,700,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420659,30468931,0,0,0,0
68663,12/31/2024 0:00:00,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41424,1786899733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1,0,0,14,0,3,0,17,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18630556,1,46570863,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1894713,0,0,0,0,205464010,1767522,147837652,8193662,0,9017150,0,0,68528931,0,45127053,6298949,25100929,0,63589,0,34118079,156031314,0,0,0,0,33961967,0,0,50000,0,0,8306364,0,3235000,0,11541364,0,22370603,0,0,0,1024,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1024,712.5,699,79,13869838,5855342,0,0,6298949,1894713,0,0,14091887,0,0,0,0,12576958,1019464620,1420618,113719573,8193662,121913235
