"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
68646,12/31/2024 0:00:00,3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265653685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17193735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,75000000,0,2442000,8686000,5000000,0,235583929,0,0,3190586,1089934,24130994,28560150,4396613,323951122,0,0,0,0,0,840692,0,1867,0,0,0,0,0,176884,0,2353292,0,0,0,0,0,0,0,0,0,0,0,0,0,14449,15405,39,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253140,0,46388,0,0,150,376696,0,825421,109513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85306422,0,0,0,0,0,0,0,0,85306422,1058481621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68647,12/31/2024 0:00:00,8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881574,0,0,0,0,0,0,0,0,0,0,0,0,103587708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,600000,2400000,0,0,0,0,0,73574860,0,0,0,0,9670280,5283192,138172,32159665,0,0,0,0,0,653101,0,711,0,0,0,0,0,55331,0,460545,0,0,0,0,0,0,0,0,0,0,0,0,0,4561,1103,17,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,2400000,3000000,0,0,0,0,0,0,0,0,0,58435,0,31318,0,0,28,125139,0,244910,36443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18973791,0,0,0,0,0,0,0,0,18973791,320783786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68651,12/31/2024 0:00:00,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17858187,233435,20868,0,0,0,0,0,0,0,0,0,0,880935198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36699511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,200000000,100000000,0,23317726,0,0,0,782351079,0,0,13173567,5892425,162337071,57719383,16544913,756120609,0,0,0,0,0,2402448,0,4509,0,0,0,0,0,523148,0,4628297,0,0,0,0,0,0,0,0,0,0,0,0,0,56247,45060,56,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194082024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421681,0,333660,0,2559,730,2817182,0,3345383,287050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226378654,0,0,0,0,0,274220,0,0,226652874,3304400619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68656,12/31/2024 0:00:00,4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4791608,0,0,0,0,0,0,0,0,0,0,0,0,393874859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5894195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000000,0,0,0,0,0,0,0,526298778,0,0,10164298,2007135,62121171,43833552,2936980,655196383,0,0,0,0,0,2436084,0,5767,0,0,0,0,0,288616,0,3073508,0,0,0,0,0,0,0,0,0,0,0,0,0,18634,8113,36,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25767,0,0,0,0,69,177289,0,1667654,218880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113012884,0,0,0,0,0,0,0,0,113012884,1957627752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68657,12/31/2024 0:00:00,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5634972,0,0,0,0,0,0,0,0,0,0,0,0,171326646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17600000,0,0,0,0,0,0,0,114276436,0,0,4847492,4794238,27882312,18357359,7934147,79243844,0,0,0,0,0,1624116,0,791,0,0,0,0,0,101226,0,2674064,0,0,0,0,0,0,0,0,0,0,0,0,0,6966,14139,24,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204869,0,0,0,0,37,248802,0,559530,71262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50668553,0,0,0,0,0,0,0,0,50668553,533523869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68658,12/31/2024 0:00:00,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26482232,673872,27580,0,0,0,0,0,0,0,0,0,0,165479953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,0,0,0,249000,744000,0,0,219638905,0,0,4147027,1409017,22108469,23044721,4730495,98468764,0,0,0,0,0,1535334,0,243,0,0,0,0,0,92437,0,5249783,0,0,0,0,0,0,0,0,0,0,0,0,0,4129,6754,46,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44249930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,79164,0,467907,120628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64966017,0,0,0,0,0,0,0,0,64966017,702848377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68659,12/31/2024 0:00:00,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680991520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800925,0,0,0,0,0,0,0,471956886,0,0,7556512,438465,77817782,32281224,1551586,309063889,0,0,0,0,0,1105767,0,7893,0,0,0,0,0,375355,0,3509064,0,0,0,0,0,0,0,0,0,0,0,0,0,19337,6929,28,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441853389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380109,0,4127,0,0,113,575145,0,1633868,222024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126537365,0,0,0,0,0,0,0,0,126537365,2128894853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68660,12/31/2024 0:00:00,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536243,0,0,0,0,0,0,0,0,0,0,0,0,842616968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81515300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000000,0,10000000,0,61477513,18930984,0,0,654978280,0,0,8486834,2017517,117339801,32098710,4227239,524960151,0,0,0,0,0,1132368,0,15879,0,0,0,0,0,802317,0,8738484,0,0,0,0,0,0,0,0,0,0,0,0,0,42031,23327,22,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10721092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48892,0,325,0,0,127,338829,0,2775539,383674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234897142,0,0,0,0,0,0,0,0,234897142,2876182044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68661,12/31/2024 0:00:00,6918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160956620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91734991,0,0,2273339,1800230,26647284,3553929,4576812,53563242,0,0,0,0,0,190971,0,1845,0,0,0,0,0,73447,0,2134997,0,0,0,0,0,0,0,0,0,0,0,0,0,4621,2161,5,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12827,0,5756,0,0,13,36980,0,143334,77756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21170905,0,0,0,0,0,0,0,0,21170905,446637760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68662,12/31/2024 0:00:00,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89206,0,0,0,0,0,0,0,0,0,0,0,0,54456368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20090157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507682,1016315,117463,0,1388000,0,0,0,30454878,0,0,442663,643898,4816575,1220920,471143,12068525,0,0,0,0,0,1478571,0,848,0,0,0,0,0,26742,0,319004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2459,19,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10756810,0,0,0,0,0,0,0,0,10756810,108289876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68663,12/31/2024 0:00:00,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3821682,0,0,0,0,0,0,0,0,0,0,0,0,357795664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10324078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40500000,115000000,50000000,0,30486261,6466656,46965,0,427775307,0,0,6760078,4609206,60089979,26631634,16431499,280200119,0,0,0,0,0,2794156,0,2554,0,0,0,0,0,227318,0,3469671,0,0,0,0,0,0,0,0,0,0,0,0,0,17788,1880,38,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,20000000,0,0,0,0,0,0,0,0,0,326203,0,0,0,9771,108,650431,0,3173060,466698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164019485,0,0,0,0,0,0,0,0,164019485,1633131660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68664,12/31/2024 0:00:00,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689211,0,0,0,0,0,0,0,0,0,0,0,0,164813131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34867148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5822308,1401929,0,0,181239337,0,0,4142641,1304082,28096005,23247744,7471157,16327952,0,0,0,0,0,1312275,0,3337,0,0,0,0,0,66568,0,2752010,0,0,0,0,0,0,0,0,0,0,0,0,0,2313,2190,33,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73079,0,5025,0,0,61,167000,0,172185,5861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29208524,0,0,0,0,0,2199072,0,0,31407596,510015772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68665,12/31/2024 0:00:00,4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12421029,0,0,0,0,0,0,0,0,0,0,0,0,255063900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68275477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,18326629,0,0,0,289839374,0,0,10416471,18332504,70241973,42172787,39259438,532270468,0,0,0,0,0,2044398,0,2071,0,0,0,0,0,208929,0,1164813,0,0,0,0,0,0,0,0,0,0,0,0,0,9413,3347,32,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22206,0,164482,26492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114578962,0,0,0,0,0,18076629,0,0,132655591,1313190996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68666,12/31/2024 0:00:00,13670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036265,0,0,0,0,0,0,0,0,0,0,0,0,153872448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,10000000,0,0,0,0,0,0,68474053,0,0,2945609,1850993,26087414,21497554,5228815,24202692,0,0,0,0,0,1282724,0,4540,0,0,0,0,0,69779,0,1029371,0,0,0,0,0,0,0,0,0,0,0,0,0,6987,1872,19,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6236,0,0,0,0,13,34695,0,321009,87775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45706628,0,0,0,0,0,0,0,0,45706628,392040996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68667,12/31/2024 0:00:00,15142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9441483,0,0,0,0,0,0,0,0,0,0,0,0,75005502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6791769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,0,100913414,0,0,684574,157106,10054032,3294620,42158,121352753,0,0,0,0,0,3043001,0,452,0,0,0,0,0,68585,0,1367688,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,1445,52,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7139,0,0,0,0,23,17534,0,94204,2309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39182416,0,0,0,0,0,0,0,0,39182416,442998215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68668,12/31/2024 0:00:00,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153338,0,0,0,0,0,0,0,0,0,0,0,0,268963754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,0,0,0,0,0,0,0,129049445,0,0,0,0,23682958,26602850,0,166364328,0,0,0,0,0,517442,0,2481,0,0,0,0,0,60599,0,66380,0,0,0,0,0,0,0,0,0,0,0,0,0,2832,1172,11,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284046237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7657,0,84220,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48663953,0,0,0,0,0,0,0,0,48663953,622815934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68669,12/31/2024 0:00:00,14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123251798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72667250,0,0,1513021,394747,14346245,3236286,381483,51870668,0,0,0,0,0,496412,0,615,0,0,0,0,0,37381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411,1134,8,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38107104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,0,0,0,0,10,11557,0,204144,8552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878691,0,0,0,0,0,0,0,0,1878691,286218798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68670,12/31/2024 0:00:00,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999405,0,0,0,0,0,0,0,0,0,0,0,0,801618711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7636535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169665384,0,0,10008616,8351946,173492448,50973964,37148019,715900294,0,0,0,0,0,2686319,0,25444,0,0,0,0,0,456859,0,7376307,0,0,0,0,0,0,0,0,0,0,0,0,0,36912,21316,128,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,78,303667,0,2712766,431301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245279773,0,0,0,0,0,0,0,0,245279773,3657888008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68671,12/31/2024 0:00:00,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16953889,115683,0,0,0,0,0,0,0,0,0,0,0,1975610216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422232542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,0,233352,0,1248173,0,0,0,1914699210,0,0,62644291,12745450,274866029,332457790,16610775,1655978024,0,0,0,0,0,11353377,0,64083,0,0,0,0,0,1184503,0,21753621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71217,48,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698289168,0,0,0,0,0,955893,0,0,699245061,7862739663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68672,12/31/2024 0:00:00,5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835168,0,0,0,0,0,0,0,0,0,0,0,0,321183183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15053964,60000000,0,0,538512,0,0,0,217286748,0,0,1536316,704733,29232718,12950353,5538337,50055935,0,0,0,0,0,1919163,0,2227,0,0,0,0,0,133934,0,967125,0,0,0,0,0,0,0,0,0,0,0,0,0,7260,4025,32,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42227399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134758,0,3065,0,3068,54,232050,0,263227,85230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88063284,0,0,0,0,0,288512,0,0,88351796,765637589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68673,12/31/2024 0:00:00,4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297471,0,0,0,0,0,0,0,0,0,0,0,0,110926284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6473990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,2500000,0,0,0,0,0,74508495,0,0,2605114,123705,15350416,13807700,964637,55727447,0,0,0,0,0,366247,0,976,0,0,0,0,0,47698,0,1086749,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,2176,8,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53770,13899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15548811,0,0,0,0,0,0,0,0,15548811,329854670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
