"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
63977,12/31/2024 0:00:00,18205,1/15/2025 10:07:14 PM,570271,60456,0,37352239,0,33385146,33385146,0,20290,2879,0,115617,25396626,29984,8718268,30716,0,0,0,0,0,0,0,3136,150000,0,0,331,118631,0,0,0,0,0,0,1069,1255,597,776,43208,27782,0,0,0,0,0,0,0,0,0,0,0,0,19247478,477910,0,0,1707768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347323,0,0,0,0,55813,0,0,7106635,425919,2208305,2697677,3824173,0,3400089,0,0,82110,0,0,0,0,0,0,0,0,0,194677,0,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71216,48928,1320633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63988,12/31/2024 0:00:00,18216,1/27/2025 10:27:02 PM,0,0,0,8389881,0,6193870,6193870,0,68606,42784,0,477,4799865,103,1293634,114319,0,0,0,0,0,0,0,875,3000,0,53444,0,136176,0,0,0,0,0,0,1275,1099,599,619,8531,15,0,0,0,0,0,0,0,0,0,0,0,0,3065682,0,0,0,349649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64232,0,0,0,0,9740,0,0,0,947976,2180212,2180212,0,0,2114339,0,0,123,0,0,0,0,0,0,0,0,0,22214,0,5805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11421,5479,26659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63996,12/31/2024 0:00:00,18224,1/24/2025 10:14:22 PM,14112588,1309637,0,384919649,0,334068113,338245555,0,1201721,145395,0,56625,307693603,6016,109066283,2251172,0,0,0,0,0,0,0,33710,265000,0,0,462774,4836530,0,0,0,0,0,22,1086,1000,518,672,3262093,535462,0,0,0,0,3821578,0,0,0,0,0,0,0,111026568,4046725,0,0,15891449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162549,0,0,0,0,1647191,5000000,4177442,80919483,6403551,96829556,102285063,27637091,0,36269559,0,0,32330,0,0,0,0,0,0,0,0,0,3247906,0,312557,0,0,0,0,0,0,0,0,0,0,4377359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694333,117047,8164903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64029,12/31/2024 0:00:00,18257,1/29/2025 10:07:11 PM,3249619,7385153,0,186023343,0,158998671,160234556,0,398423,98498,0,6821,146320226,1018,28615912,695311,0,0,0,0,0,0,0,14793,261547,0,0,30084,1805509,0,0,0,0,0,7,1240,974,724,995,903101,141407,0,0,0,0,0,0,0,0,0,0,0,0,65281250,0,0,0,11576211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401242,0,0,0,0,5560211,1500000,1235885,43959216,1203094,37633911,38650214,9107353,0,18733686,0,0,2051,0,0,0,0,0,0,0,0,0,2691398,0,23325,0,0,0,0,0,0,0,0,0,0,14113643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532693,44697,3647040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64030,12/31/2024 0:00:00,18258,1/29/2025 10:24:26 PM,2064159,308020,0,102791665,0,82577892,88696892,0,741784,71472,0,5017,75309927,1336,26714837,1994046,0,0,0,0,0,0,0,7203,896052,0,0,16177,1601066,0,0,0,0,0,3,1499,1090,1010,1120,5639831,871840,0,0,0,0,1550434,0,0,0,0,0,0,0,36175834,2521465,0,0,4116222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954781,0,0,0,0,434027,0,6119000,15271014,2135180,10481397,11269652,16175778,0,11139281,0,0,2087,0,0,0,0,0,0,0,0,0,1528568,0,90781,0,0,0,0,0,0,0,0,0,0,66632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250801,81116,786467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64034,12/31/2024 0:00:00,18262,1/30/2025 11:08:16 PM,283530,6643,0,13934520,0,11836096,11836096,0,197537,9216,0,695,9559319,383,1908514,426068,0,0,0,0,0,0,0,3935,134100,0,0,0,181432,0,0,0,0,0,0,0,1150,675,800,124766,6223,0,0,0,0,8000,0,0,0,0,0,0,0,4748414,0,0,0,564644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118159,0,0,0,0,114467,0,0,707155,526370,3837233,4617964,1228193,0,1975209,0,0,125,0,0,0,0,0,0,0,0,0,128537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16734,282,101556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64036,12/31/2024 0:00:00,18264,1/30/2025 10:52:25 PM,1083811,202532,0,77544064,0,68632707,68632707,0,52444,226938,0,3328,64538540,754,17950954,342641,0,0,0,0,0,0,0,8073,100000,0,0,0,603148,0,0,0,0,0,0,1390,1674.4,688.5,843.1,860556,302677,0,0,0,0,0,0,0,0,0,0,0,0,29087130,7332514,0,0,3144859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667356,0,0,0,0,639564,0,0,13103841,3141141,7751901,8543241,14202557,0,939279,0,0,1372,0,0,0,0,0,0,0,0,0,1302070,0,22029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256340,10928,1603267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64037,12/31/2024 0:00:00,18265,2/7/2025 10:02:28 PM,2877410,230232,0,116643849,0,102571387,102571387,0,301913,49967,0,7226,61327307,2740,18771976,814324,0,0,0,0,0,0,0,12237,116000,0,0,0,20241,0,0,0,0,0,0,978,1115,623,705,742293,298363,0,0,0,0,0,0,0,0,0,0,0,0,35237543,0,0,0,5077240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988346,0,0,0,0,1092645,0,0,15748256,2323124,20277199,23753056,24497744,0,13435339,0,0,1597,0,0,0,0,0,0,0,0,0,688764,0,35309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753633,119462,3298132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64038,12/31/2024 0:00:00,18266,1/14/2025 10:01:59 PM,0,51497,0,21332300,0,17452007,17452007,0,8684,14235,0,911,6137402,145,2078325,42667,0,0,0,0,0,0,0,1374,4600,0,0,4772,64424,0,0,0,0,0,0,990,990,425,469,73348,3583,0,0,0,0,0,0,0,0,0,0,0,0,13954791,0,0,0,650303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192997,0,0,0,0,52324,0,0,2619148,878068,0,0,0,0,3827969,0,0,217,0,0,0,0,0,0,0,0,0,85411,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11107,26443,29876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64049,12/31/2024 0:00:00,18277,1/30/2025 10:02:07 PM,112619715,13563578,0,3438239601,0,2697657846,2703672846,0,6539519,1214855,1890257,100216,2332297698,43785,1008474909,16234032,0,0,0,0,0,0,0,171305,5173064,0,0,15802522,12238703,0,0,0,0,0,25,1375,1287,668,826,10857172,2243751,0,0,0,0,5175707,0,0,0,0,0,0,0,497256451,95608826,0,3931539,107111181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22300995,0,0,0,0,32877677,348964824,6015000,438277573,130615532,924544566,1054340909,536950297,0,301552356,0,0,28015,0,0,0,0,0,0,0,0,0,29536268,0,2660000,0,0,0,0,0,0,0,0,0,0,887405979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8799478,1609450,53533217,0,0,0,0,0,7791583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64056,12/31/2024 0:00:00,18284,1/28/2025 10:25:00 PM,0,108508,0,25322715,0,21980956,21980956,0,52622,0,0,90499,12619889,30597,5612303,114693,0,0,0,0,0,0,0,1977,100000,0,0,3499,86971,0,0,0,0,0,0,1317,1093,564,733,241799,64882,0,0,0,0,7568,0,0,0,0,0,0,0,11995328,0,0,0,1259883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211380,0,0,0,0,391917,0,0,9074882,356025,430292,528166,0,0,2949389,0,0,60126,0,0,0,0,0,0,0,0,0,179500,0,4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45062,44330,763140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64059,12/31/2024 0:00:00,18287,1/16/2025 10:10:23 PM,2631957,218593,0,67733257,0,60695754,60695754,0,0,0,0,1099,31956462,128,4384743,0,0,0,0,0,0,0,0,2217,4619,0,0,0,47219,0,0,0,0,0,0,1389,955,365,503,9621,360,0,0,0,0,3447042,0,0,0,0,0,0,0,12335943,0,0,0,1480868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591532,0,0,0,0,257578,0,0,10047535,1748568,6534787,9534710,23123110,0,6779925,0,0,137,0,0,0,0,0,0,0,0,0,5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81338,100299,360103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64062,12/31/2024 0:00:00,18290,1/22/2025 10:09:14 PM,447029,52285,0,79509580,0,71659244,71659244,0,40041,1106,0,3678,31232692,538,10990862,60359,0,0,0,0,0,0,0,4561,150000,0,0,0,911740,0,0,0,0,0,0,0,1170,560,577,6708,2345,0,0,0,0,158411,0,0,0,0,0,0,0,44117247,0,0,0,2782643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661162,0,0,0,0,275405,0,0,14200086,2337248,6144373,9379357,0,0,7573067,0,0,545,0,0,0,0,0,0,0,0,0,379288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93894,122714,299866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64067,12/31/2024 0:00:00,18295,1/6/2025 10:01:14 PM,132616,8403,0,23271391,0,20347301,20347301,0,0,0,0,602,8300174,314,4664910,586,0,0,0,0,0,0,0,2070,68706,0,0,0,56624,0,0,0,0,0,0,0,847,462,712,16037,1046,0,0,0,0,0,0,0,0,0,0,0,0,14403658,618387,0,0,685084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180501,0,0,0,0,160405,0,0,5623035,271500,49107,49107,0,0,2144830,0,0,295,0,0,0,0,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27560,43910,13644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64084,12/31/2024 0:00:00,18312,1/31/2025 10:08:39 PM,23544850,1822371,0,984720369,0,809792329,809792329,0,5262970,1997225,384457,36741,731429038,14584,199296243,14161737,0,0,0,0,0,0,0,73180,1856365,0,0,4052080,430034,0,0,0,0,0,0,990,1434,499,569,13586378,5245044,0,0,0,0,0,0,0,0,0,0,0,0,196595344,11564,0,0,45051422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7775502,0,0,0,0,13426916,63000000,0,150434865,28441717,183016029,229408269,194219326,0,104547784,0,0,15862,0,0,0,0,0,0,0,0,0,18655005,0,246676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885651,481820,33900707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64089,12/31/2024 0:00:00,18317,1/26/2025 10:00:35 PM,0,0,0,9183725,0,7407024,7407024,0,54473,0,0,344,5682227,106,1998932,54473,0,0,0,0,0,0,0,932,3000,0,-3244,2,72428,0,0,0,0,0,0,0,1279,540,595,9106,4241,0,0,0,0,0,0,0,0,0,0,0,0,4481120,226491,0,0,419292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75267,0,0,0,0,14654,0,0,579321,0,10017,1893183,453400,0,1534821,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14022,7018,45382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64103,12/31/2024 0:00:00,18331,1/28/2025 10:38:59 PM,0,2211258,0,93697179,0,82912027,82912027,0,458446,173584,53220,6388,60486514,958,14038551,927096,0,0,0,0,0,0,0,4722,1990000,0,0,68,2537,0,0,0,0,0,0,1195,975,474,574,292261,4821,0,0,0,0,4790217,0,0,0,0,0,0,0,19508305,1484000,0,0,4450665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851031,0,0,0,0,406178,0,0,19711529,4908796,8970741,14290756,19702424,0,8893219,0,0,1803,0,0,0,0,0,0,0,0,0,668865,0,35912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176730,104697,553059,0,0,0,0,0,310978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64108,12/31/2024 0:00:00,18336,1/29/2025 10:47:27 PM,0,8454,0,2210120,0,1741299,1741299,0,2757,783,0,75,976990,40,246450,19726,0,0,0,0,0,0,0,180,360,0,14000,0,12377,0,0,0,0,0,0,0,1355,463,495,17834,1100,0,0,0,0,44601,0,0,0,0,0,0,0,572791,0,0,0,81216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18782,0,0,0,0,5608,0,0,0,0,0,0,1123907,0,463213,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4507,0,6738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64110,12/31/2024 0:00:00,18338,1/30/2025 10:36:27 PM,3728096,551018,0,154420121,0,143176551,143176551,0,922739,154464,0,5893,106344456,447,14595644,2130922,0,0,0,0,0,0,0,11080,1279087,0,0,0,20059,0,0,0,0,0,0,1065,1384,531,877,3898882,1367825,0,0,0,0,14572,0,0,0,0,0,0,0,38274503,0,0,0,6561978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424231,0,0,0,0,775683,0,0,26458143,2745058,27995180,41295703,30574026,0,10467887,0,0,3800,0,0,0,0,0,0,0,0,0,4483563,0,36825,0,0,0,0,0,0,0,0,0,0,258774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417522,47448,5290755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64122,12/31/2024 0:00:00,18350,1/27/2025 10:18:13 PM,9516359,257580,0,78163678,0,72508716,72508716,0,140928,0,0,3337,53206101,653,12952991,370073,0,0,0,0,0,0,0,5976,625000,0,0,71899,802971,0,0,0,0,0,0,1300,1030,674,813,499832,77998,0,0,0,0,0,0,0,0,0,0,0,0,29310212,0,0,0,3172608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704102,0,0,0,0,416682,0,0,15449578,0,15215511,17955082,9793844,0,5475220,0,0,1063,0,0,0,0,0,0,0,0,0,483950,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132409,13564,563064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64131,12/31/2024 0:00:00,18359,1/29/2025 10:47:15 PM,57199646,14398691,0,8721275843,0,7800857094,7801105094,0,28759047,2386232,5376825,392316,6601428008,735258,5202570587,54817474,0,0,0,0,0,0,0,595617,4392146,0,0,0,168877324,0,0,0,0,0,1,1290,1799,624,624,116413682,16946548,0,0,0,0,18377675,0,0,0,0,0,0,0,1621439378,0,0,0,227491168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69829899,0,0,0,0,61073088,0,248000,1633185460,396356822,1968541269,2097686684,1931662712,0,902849916,0,0,115190,0,0,0,0,0,0,0,0,0,71921867,0,8517390,0,0,0,0,0,0,0,0,0,0,1986462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25508668,3730125,89293339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
