"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
62517,12/31/2024 0:00:00,16779,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,19139292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5859378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83359,83359,8052008,0,-83359,-83359,0,0,0,0,0,739858,0,230438,230438,0,0,0,0,0,0,0,28449570,147079,147079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28449570,0,0,83359,9,1397435,264618,9,486293,0,0,0,0,0,0,0,0,0,0,1883728,264618,0,0,0,0,0,0,0,0,0,19,392261,257450,392261,257450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2275989,522068,431876,23414701,23917789,503088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62536,12/31/2024 0:00:00,16796,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,672525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8447215,0,0,0,0,0,0,0,2602635,0,0,0,0,0,0,0,0,45721,45721,12839184,0,-45721,-45721,0,0,0,0,0,1508614,0,148002,148002,0,0,0,0,0,0,0,17583456,102281,102281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17583456,0,0,45721,0,0,0,8,703237,300000,0,0,0,0,0,0,0,0,0,703237,300000,2,137859,0,0,0,0,0,0,0,19,993959,628866,1131818,628866,2,14261,0,0,0,0,0,0,0,1,44598,0,58859,0,32,1893914,928866,0,15974891,15974891,0,6,433483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62537,12/31/2024 0:00:00,16797,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,256209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19028162,0,0,0,0,0,0,0,58939,0,0,0,0,0,0,0,0,215729,215729,40038975,0,-215729,-215729,0,0,0,0,0,5262827,0,539817,539817,0,0,0,0,0,0,0,71242332,324088,324088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71242332,0,0,215729,81,13908629,2156950,73,5116187,388800,0,0,0,0,0,0,0,0,0,19024816,2545750,37,2142787,693600,0,0,0,0,0,0,0,0,0,2142787,693600,5,156352,21250,0,0,0,0,0,0,0,0,0,156352,21250,196,21323955,3260600,320460,59101782,59101782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62542,12/31/2024 0:00:00,16802,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,6671236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805350038,0,0,0,0,0,0,0,5660416,0,0,0,0,0,0,0,0,7802426,7802426,878330744,0,-7802426,-7802426,0,0,0,0,0,29930347,0,7711788,7711788,0,0,0,0,0,0,0,992288816,-90638,-90638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992288816,0,0,7802426,10,570912,34241209,323,30822413,7111479,0,0,0,0,0,0,25,2441374,137360,33834699,41490048,242,6715450,2640536,0,0,0,0,0,0,1565,34572567,8225165,41288017,10865701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165,75122716,52355749,43242298,830266274,837290451,7024177,0,0,0,0,275,45699782,275,0,275,45699782,3423,0,0,0,0,1,97923822,986,0,0,0,0,0,0,0,0,0
62543,12/31/2024 0:00:00,16803,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,13418800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7421921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14234,14234,7407687,0,-14234,-14234,0,0,0,0,0,615334,0,366203,366203,0,0,0,0,0,0,0,41765856,351969,351969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41765856,0,0,14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34623363,34623363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361
62562,12/31/2024 0:00:00,16821,Subm,0,0,0,8655438,4350838,3209400,1095200,0,0,0,0,0,0,226367464,0,226367464,40829513,136961209,6753204,41823538,0,0,0,0,0,0,371951625,371241893,0,709732,0,217194289,216590562,603727,448886675,0,448886675,3094933,807304,352291231,90377653,2315554,134044366,0,134044366,0,3970116,130074250,0,0,0,10163191,10163191,1161913764,0,1161913764,-7068258,4777420,371241893,352291231,437752197,2919281,145222868,0,145222868,47293100,97929768,0,0,0,0,0,0,1717276484,1717276484,239788426,164923435,377995097,352291231,579359014,2919281,0,0,0,0,0,1069938594.25,32984687,188997548.5,264218423.25,579359014,4378921.5,0,0,0,0,0,6434373,6434373,19104079,0,33799,19070280,11106383,11106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36644835,0,0,0,0,0,33799,36611036,0,36636385.25,0,0,0,0,25349.25,36611036,0,1753921319,1106574979.5,1231,10163191,1407,207906949,38458602,1713,115475250,9303706,12,2323667,0,8,468741,0,197,45777018,23297382,371951625,71059690,1768,76838598,30171542,0,0,0,3,59211,0,4393,140296479,23297382,217194288,53468924,1,8624,0,2,49725,0,0,0,0,0,0,0,58349,0,9504,589204262,124528614,210577684,1544002975,1544002975,0,1,1110549,0,0,28,5183955,28,0,0,0,3,0,0,14,2356397,0,314973372,1834,0,0,0,0,0,0,0,0,1679033
62563,12/31/2024 0:00:00,16822,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,62184028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168648137,0,0,0,0,0,0,0,152828243,0,0,0,0,0,0,0,0,1960571,1960571,340146144,0,-1960571,-1960571,0,0,0,0,0,39953246,0,6024315,6024315,0,0,0,0,0,0,0,459323077,4063744,4063744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459323077,0,0,1960571,8,1599390,0,43,2687364,985919,1,109912,0,164,14015591,1626650,0,0,0,18412257,2612569,63,2218078,1152757,0,0,0,0,0,0,0,0,0,2218078,1152757,15,309673,137916,21,347652,0,0,0,0,0,0,0,657325,137916,315,21287660,3903242,17264693,370941986,382569986,11628000,0,0,4,2730054,2,443160,0,0,0,0,0,0,0,16,1746710,0,0,0,0,0,0,0,0,0,47299956,0,0
62564,12/31/2024 0:00:00,16823,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,23763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10084534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66547,66547,10477903,0,-66547,-66547,0,0,0,0,0,1481216,0,195907,195907,0,0,0,0,0,0,0,23566145,129360,129360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23566145,0,0,66547,9,303541,0,9,156375,0,0,0,0,0,0,0,0,0,0,459916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,459916,0,39117,18652880,18652880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62571,12/31/2024 0:00:00,16830,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,162117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50602494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386156,386156,75688032,0,-386156,-386156,0,0,0,0,0,2076980,0,818945,818945,0,0,0,0,0,0,0,93440654,432789,432789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93440654,0,0,386156,89,18588685,1802355,52,6883008,130000,0,0,0,0,0,0,0,0,0,25471693,1932355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,25471693,1932355,195226,81472360,83460360,1988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,15559
62573,12/31/2024 0:00:00,16832,Subm,0,0,0,3969117,1542100,2427017,0,0,0,0,0,0,0,94000597,0,94000597,4246110,68744813,21009674,0,0,0,0,0,0,0,74545214,70838295,0,3706919,0,18794367,18686194,108173,295090378,0,295090378,856674,0,238073507,53531746,2628451,23858359,0,23858359,0,0,23858359,0,0,0,9117209,9117209,403171109,0,403171109,-8260535,0,70838295,238073507,99783218,2736624,28480188,0,28480188,5206900,23138913,0,134375,0,0,0,0,677326604,677326604,152867185,68744813,91847969,238073507,122922131,2736624,134375,0,0,0,0,365591081.85,13748962.6,45923984.5,178555130.25,122922131,4104936,335937.5,0,0,0,0,361692,361692,668845,0,0,668845,2059338,2059338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3089875,0,0,0,0,0,0,3089875,0,3089875,0,0,0,0,0,3089875,0,680416479,368680956.85,1549,9117209,345,60737995,473000,169,12310137,6229410,0,0,0,0,0,0,39,1497082,0,74545214,6702410,152,10224340,4732045,0,0,0,0,0,0,182,8570027,1733940,18794367,6465985,40,1249753,0,5,3220014,0,0,0,0,0,0,0,4469767,0,932,97809348,13168395,4887748,543135859,614780859,71645000,0,0,0,0,7,1895763,0,0,0,0,209,0,0,0,0,0,28005218,413,0,0,0,0,0,0,0,0,0
62574,12/31/2024 0:00:00,16833,Subm,0,0,0,10265110,0,8849000,0,1416110,0,0,0,0,0,278571079,0,278571079,68980628,191659041,0,16515300,1416110,0,0,0,0,0,635821749,634220813,1147064,453872,0,258469483,258035602,433881,330735087,-37810,330697277,206442,0,300629343,28259287,1602205,91562366,37810,91600176,37810,0,91562366,0,0,0,10037642,10037642,1306551043,0,1306551043,-9793390,0,634220813,301776407,378311127,2036086,107658883,0,107658883,13496623,90249600,0,3912660,0,0,0,0,1812059466,1812059466,191741631,191879732,634220813,301776407,485076027,3452196,3912660,0,0,0,0,1081854629.15,38375946.4,317110406.5,226332305.25,485076027,5178294,9781650,0,0,0,0,7829310.45,7829310.45,28237900.7,0,0,28237900.7,9565199,9565199,14993162.4,14993162.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60625572.55,0,0,0,0,14993162.4,0,45632410.15,0,53128991.35,0,0,0,7496581.2,0,45632410.15,0,1872685038.55,1134983620.5,1447,10037642,1281,529428040,30463605,198,22532171,0,125,59915345,11958081,19,1779489,0,56,22166703,4225761,635821748,46647447,183,6395984,380345,2,44321,0,5,267864,0,4763,251761314,61688348,258469483,62068693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6632,894291231,108716140,278418181,1472041878,1472041878,0,0,0,0,0,46,14707680,46,0,46,14707680,1198,0,0,0,0,0,468655432,2586,0,0,0,0,0,0,83771304,0,924000
62588,12/31/2024 0:00:00,16847,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,10859247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13031701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186809,186809,18629418,0,-186809,-186809,0,0,0,0,0,7362288,0,351745,351745,0,0,0,0,0,0,0,42814853,164936,164936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42814853,0,0,186809,32,2783640,103200,24,1000457,70000,0,0,0,0,0,0,14,597808,105000,4381905,278200,12,319694,235800,0,0,0,0,0,0,36,1082927,379900,1402621,615700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5784526,893900,1814110,37504261,37504261,0,0,0,0,0,1,208384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35971
62589,12/31/2024 0:00:00,16848,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3477273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39409206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330616,330616,48089496,0,-330616,-330616,0,0,0,0,0,3109670,0,668132,668132,0,0,0,0,0,0,0,75273628,337516,337516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75273628,0,0,330616,51,3313010,0,36,1849650,0,0,0,0,6,384071,0,26,771157,247165,6317888,247165,20,654929,20000,0,0,0,0,0,0,69,2038089,766755,2693018,786755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,9010906,1033920,6329720,67795278,67795278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62590,12/31/2024 0:00:00,16849,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,8890728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74132678,0,0,0,0,0,0,0,5365442,0,0,0,0,0,0,0,0,1912294,1912294,145362121,0,-1912294,-1912294,0,0,0,0,0,16452763,0,1857352,1857352,0,0,0,0,0,0,0,192913914,-54942,-54942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192913914,0,0,1912294,204,39644906,261600,52,5533679,0,0,0,0,0,0,0,5,1218658,0,46397243,261600,186,10277552,1373432,231,11101501,4312710,0,0,0,0,0,0,21379053,5686142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,67776296,5947742,12320159,172654732,182438732,9784000,0,0,58,204935,20,4472425,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54780
62593,12/31/2024 0:00:00,16852,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9947877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56546,56546,13238713,0,-56546,-56546,0,0,0,0,0,229085,0,143738,143738,0,0,0,0,0,0,0,18010969,87192,87192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18010969,0,0,56546,0,0,0,1,264598,314598,0,0,0,0,0,0,0,0,0,264598,314598,0,0,0,0,0,0,0,0,0,68,3082784,609546,3082784,609546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3347382,924144,3347382,15180772,15180772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62598,12/31/2024 0:00:00,16857,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,32408219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30732124,0,0,0,0,0,0,0,2260893,0,0,0,0,0,0,0,0,165544,165544,38277038,0,-165544,-165544,0,0,0,0,0,6537929,0,805876,805876,0,0,0,0,0,0,0,91773806,640332,640332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91773806,0,0,165544,4,249492,67410,5,347958,0,0,0,0,0,0,0,72,2635739,384280,3233189,451690,0,0,0,0,0,0,0,0,0,59,2216376,1155244,2216376,1155244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,5449565,1606934,4852115,81259206,81259206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15545
62599,12/31/2024 0:00:00,16858,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,262054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7838870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97888,97888,9378205,0,-97888,-97888,0,0,0,0,0,311427,0,143706,143706,0,0,0,0,0,0,0,18829743,45818,45818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18829743,0,0,97888,4,951329,0,8,685894,264000,0,0,0,0,0,0,0,0,0,1637223,264000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1637223,264000,0,15436955,15436955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62604,12/31/2024 0:00:00,16863,Subm,0,0,144708494,215757166,0,69792800,144708494,0,0,1255872,0,0,0,6816986223,0,6816986223,495300463,6018594163,16060904,285407058,0,367763,1255872,0,0,11281854,7218430902,7199050526,0,19380376,0,2967742250,2955778492,11963758,6223650254,-97049,6223553205,2806574,0,3622435281,2548864358,49446992,3266660331,97049,3266757380,97049,0,3266650724,9607,-11281854,0,246193648,246193648,19430290089,0,19430290089,-243290025,0,7199050526,3622435281,8790673950,61420357,730831239,0,730831239,228632440,422666257,16382125,63150417,0,0,0,0,29352686763,29352686763,2818806428,6055009825,7215111430,3622435281,9498747265,77802482,63150417,367763,1255872,0,0,17314837948.25,1211001965,3607555715,2716826460.75,9498747265,116703723,157876042.5,1103289,5023488,0,0,67473809,67473809,545545385,151243721,44616,394257048,4051270,4051270,0,0,22952216,22952216,22952216,0,0,0,0,119288798,93541524,0,0,0,0,0,25747274,0,0,0,0,0,759311478,93541524,0,0,0,174195937,44616,491529401,0,578660831.5,0,0,0,87097968.5,33462,491529401,0,30111998241,17893498779.75,1947,246193648,9193,4015851897,1047731158,10009,928343138,108530177,2010,1158869631,590926614,1381,722784155,289509715,5785,381300226,46036797,7207149047,2082734461,23002,879558338,248396462,1279,51527739,0,0,0,0,35801,2036656173,255417528,2967742250,503813990,1,26312,0,1,39746,0,0,0,0,0,0,0,66058,0,88462,10174957355,2586548451,3331848415,25113487601,25113487601,0,0,0,0,0,1494,592200281,1494,0,1494,592200281,21126,0,0,0,0,0,5653866393,1926,0,0,0,0,0,0,1124833038,0,12133553
62611,12/31/2024 0:00:00,16870,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7153801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78089,78089,7075712,0,-78089,-78089,0,0,0,0,0,428848,0,97568,97568,0,0,0,0,0,0,0,10354315,19479,19479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354315,0,0,78089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9032332,9032332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15196
62620,12/31/2024 0:00:00,16878,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5529028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24916,24916,5504112,0,-24916,-24916,0,0,0,0,0,236963,0,138792,138792,0,0,0,0,0,0,0,15868975,113876,113876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15868975,0,0,24916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13547124,13547124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
