"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
60042,9/30/2024 0:00:00,14524,Subm,0,0,77791352,698515600,17614400,17614400,0,0,2337656,832854,417258,113293418,75966973,15055069,1349166,4058680,276284,0,0,0,292083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735685,0,0,3094647,2095733,382476,0,0,2478209,534,2296927,4070810,0,3728601,1060588,768880,121506,0,1950974,73,56271,855444,2227900,1835755,1865156,6784255,28,633252,479564,657958,769099,347401,2254022,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12594751,17429,0,24645186,0,0,0,0,0,0,136511304,-1835295,0,0,0,0,0,0,0,0,0,0,44934,985095865,0,0,0,0,8772,262225307,3699,137561826,286118,0,0,3240751,278865915,949952161,1232058827,9883600,199036,208,4972152
60048,9/30/2024 0:00:00,14529,Subm,25806000,0,27918931,25462855,83100,263100,0,0,0,0,0,894469,0,0,4934,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8017,7865,0,0,0,7865,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183728,0,0,0,0,0,0,0,0,0,0,0
60051,9/30/2024 0:00:00,14532,Subm,5727000,493993,10721878,5077876,47400,178923,0,0,0,0,0,3539119,325000,198504,11654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87629,0,0,95411,64664,75476,12477,9189,161806,61,41798,286769,0,12644,0,0,397517,0,397517,1,326053,90354,0,0,0,90354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571214,0,0,920431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4230007,7,193943,0,0,41,1435167,0,4668375,0,0,0,0,0,0,0,0,0,0,0
60056,9/30/2024 0:00:00,14535,Subm,29391000,0,79247407,83243144,1988300,3315309,0,0,164120,0,0,17682368,82229060,7938,9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,598,0,0,0,0,0,0,140949,324676,0,0,0,0,0,0,0,0,329076,34466,0,0,0,34466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501124,0,0,32907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,46997881,0,0,0,0,0,0,0,7405527,0,0,3826336,3172430,9982139,3056053,16210622,0,0,0,0
60057,9/30/2024 0:00:00,14536,Subm,33249000,0,63180377,370101752,4838425,5938425,0,79608,0,0,69179,13194239,60019416,581022,198782,71192,46763,0,15345,0,0,0,0,0,0,0,0,0,0,0,3655,0,0,0,0,0,0,0,0,0,0,0,0,93421,0,0,368870,118559,67651,1080,0,187290,77,64300,740135,0,241411,116263,73243,73476,0,262982,14,0,356571,60953,0,0,417524,5,0,28931,0,0,0,28931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410814,410814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518180,933426,174904,1648165,410814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024,100629495,0,0,40,17701134,316,6068272,0,19653749,0,0,0,10437667,15014932,59619671,85072270,812820,468361,5,196926
60059,9/30/2024 0:00:00,14538,Subm,4869623,0,64656438,0,2386800,2386800,0,0,322970,0,0,9877541,41388132,644689,76017,50122,17364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16999,12064,0,0,0,0,0,0,148962,0,0,276313,99683,91559,0,0,191242,45,180602,270466,0,226952,1004,15080,0,0,16084,4,158593,1545890,142422,0,0,1688312,5,4438901,950605,323842,30037,0,1304484,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4892,0,15080,0,0,15080,2,3197212,0,0,14774014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5424,116981341,0,0,0,0,378,9740114,0,17337671,0,0,51493352,784294,106498165,200563,107483022,0,0,0,0
60060,9/30/2024 0:00:00,14539,Subm,0,0,160939159,684334509,24914000,27673747,0,247636,4130267,0,46400,158794565,910826937,526271,160852,1868396,178091,242641,46143,0,5317,0,0,0,0,0,0,0,0,56091,0,0,0,0,0,0,0,0,0,56446,0,0,0,404627,0,0,189288,85487,71876,0,0,157363,71,1445768,7335554,0,734595,238929,481978,9017,0,729924,142,168637,4173032,1867142,3455103,764904,10260181,64,1139974,1181214,485676,369195,71680,2107765,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581460,0,96091,0,2677551,3,0,365975,0,0,0,365975,2,0,0,0,0,0,0,0,0,64904,0,0,64904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17812046,1410000,0,14049469,160994,0,0,0,0,0,0,0,0,0,0,0,16561436,123893,0,0,0,0,74193,1359002000,0,0,0,0,1203,35552374,0,109218522,1781490,105560,533470213,236692163,176832739,26136577,439661479,355715,10202586,12,901385
60062,9/30/2024 0:00:00,14541,Subm,0,0,114526319,33373374,14324530,16533848,0,29396,944157,63108,0,52579500,12367974,1114808,162196,121653,10415,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494408,0,0,316327,190492,275649,128529,10139,604809,249,165602,1264545,0,86795,13631,52648,30988,0,97267,12,148200,442094,805382,381402,0,1628878,17,295968,75079,28946,6291,180860,291176,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91813,91813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645851,0,0,3189318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27186,534686915,0,0,0,0,0,0,0,38586994,0,0,0,2808290,52995243,149415246,205218779,2710183,1178604,0,0
60077,9/30/2024 0:00:00,14555,Subm,496000,0,2074740,2971340,0,175649,0,0,0,0,0,45570,452232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7428,0,12697,4204,0,16901,3,0,7441,0,40929,0,0,0,0,0,0,256816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,477397,0,0,0,0,0,0,0,0,0,0,0
60079,9/30/2024 0:00:00,14557,Subm,0,0,50752729,0,0,316494,0,0,0,0,284254,2299304,0,82481,5694,562966,33145,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942,5942,1,0,0,0,74562,35457,325094,264406,407682,1032639,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35457,0,0,1107994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1821346,0,0,0,0,0,0,0,5549973,0,0,0,0,0,0,0,0,0,0,0
60082,9/30/2024 0:00:00,14560,Subm,4498000,0,7295321,0,0,203194,0,0,56500,15000,0,312689,0,71294,4686,88783,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4803,5393,0,0,0,5393,4,0,195555,0,30897,0,9218,0,0,9218,1,250283,655828,0,0,0,655828,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856776,0,0,268315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,7583279,0,0,0,0,28,139851,0,1139735,0,0,0,0,0,0,0,0,0,1,22190
60087,9/30/2024 0:00:00,14564,Subm,249000,0,245832514,333769866,56928629,57828629,0,0,369149,0,143648,88209800,96277887,2805192,242240,726171,114214,0,5061,18033,32063,0,0,0,0,0,0,0,0,0,2091,0,0,0,0,489998,3594,0,0,81675,795,0,0,379174,0,100010,664179,450887,143851,0,0,594738,146,197189,615611,0,349030,70729,181019,0,4659,256407,9,0,296575,288504,0,0,585079,4,992750,185730,147123,149992,0,482845,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340403,87263,0,412756,500019,3,0,0,0,0,0,0,0,50549,6384,3605,0,0,9989,2,2302289,458238,0,1553091,508282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132087,901265529,19,1636767,0,0,170,1978304,0,63177907,0,0,363647617,20182983,177049107,0,197232090,3320661,999900,4,59165
60095,9/30/2024 0:00:00,14572,Subm,11700000,0,14505219,10195423,0,326137,0,20000,21794,0,0,550424,0,52958,9946,8900,0,9052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13383,12363,7762,0,0,20125,10,2594,103732,0,51217,30275,18754,0,0,49029,3,39851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148964,13284,0,91244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204896,0,0,0,0,0,0,0,0,0,0,0
60103,9/30/2024 0:00:00,14579,Subm,0,0,39113042,231672590,1465400,1648400,341623,0,6395,0,0,35212412,385111838,197135,38587,3800,10545,0,0,0,0,26667,0,0,0,0,0,0,0,0,0,49953,0,0,0,17505,46,0,0,0,0,0,0,84892,0,2190,24951,9675,35969,19833,0,65477,28,20336,218615,0,212050,169716,107318,56729,65343,399106,26,0,777554,596233,215491,56081,1645359,13,69995,36502,33891,10130,0,80523,4,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,357927,279829,0,0,0,279829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442901,0,0,442901,5,133351,0,368822,0,368822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599309,0,0,2112636,3850461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,4634334,0,0,0,0,220,149522,0,26562611,1209911,0,0,95159301,11559725,130416026,237135052,1190268,247762,0,0
60105,9/30/2024 0:00:00,14581,Subm,1736000,0,30739104,174972209,11745689,12349289,0,0,289180,0,0,12105457,60171887,1021231,101548,54926,13469,0,0,27836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69618,0,0,1098388,277585,236750,0,0,514335,149,0,680062,0,347279,83508,49751,7278,0,140537,15,880006,84208,243345,0,0,327553,2,122067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379450,0,0,379450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194981,0,0,893127,379450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,12545615,0,0,0,0,2,39239,0,18488156,0,0,0,4792834,12861185,101097700,118751719,0,0,3,66773
60110,9/30/2024 0:00:00,14584,Subm,11004000,0,15921659,0,0,170000,0,0,0,0,0,238330,0,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15463,4786,0,0,0,4786,2,0,27365,0,8969,0,0,0,0,0,0,0,0,0,257473,0,257473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1617807,0,0,0,0,0,0,0,1515063,0,0,0,0,0,0,0,0,0,0,0
60113,9/30/2024 0:00:00,14587,Subm,11199000,0,27845357,5209139,0,303622,0,0,0,0,0,352879,0,57240,8253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10821,0,0,16520,3818,6526,0,0,10344,23,0,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27867,26802,149771,183,20394,197150,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44559,10215,0,39238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602036,0,0,0,0,0,0,0,0,0,0,0
60125,9/30/2024 0:00:00,14599,WISE,0,0,8910535,8602064,893300,1043300,0,0,0,0,0,13713651,39174087,3795,2740,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23638,0,0,3538,2377,5871,0,0,8248,9,3912,36092,0,0,0,0,0,0,0,0,0,352727,314040,174585,0,841352,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418746,0,0,210359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1092687,0,0,0,0,0,0,352761,9798901,0,0,0,0,0,0,0,0,0,0,0
60137,9/30/2024 0:00:00,14611,Subm,0,2087619,93144410,937082900,5709800,5709800,0,0,96558,2467,0,26446662,0,292564,95948,270808,34966,0,0,36296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54333,0,7742,153936,91722,25098,0,0,116820,20,59355,1309153,0,651885,249070,333623,60706,0,643399,31,870018,228833,302808,128884,0,660525,7,38309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000208,1070160,0,2052783,0,0,280000000,-381945,0,0,305000000,-6951628,0,0,0,0,0,0,0,0,0,0,20332,389724157,0,0,0,0,3617,71683454,0,28182933,543597,-5424,183283992,0,36332236,2901293,39233529,802000,288329,2,42332
60149,9/30/2024 0:00:00,14623,Subm,2209000,0,7673297,4000000,0,178208,0,0,3500,0,0,473993,0,919,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14076,0,0,14076,3,0,17084,0,30049,38474,0,0,0,38474,2,127375,67808,17518,0,0,85326,2,98238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123366,0,0,34649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24821,0,0,0,0,0,0,0,985235,0,0,0,0,0,0,0,0,0,0,0
60151,9/30/2024 0:00:00,14625,Subm,10527000,0,14141903,0,0,24581,0,0,2500,0,0,275236,0,3404,112,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,19888,7695,2887,0,0,10582,2,36719,0,0,71838,28006,30604,0,0,58610,2,0,0,184424,0,0,184424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,14279727,0,0,0,0,0,0,0,1866620,0,0,0,0,0,0,0,0,0,0,0
60153,9/30/2024 0:00:00,14627,Subm,0,0,608210632,981555169,13864759,13864759,0,0,0,0,0,92834012,0,13401118,2137297,68595,48585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329723,0,0,5023444,3101667,6850425,1732551,154463,11839106,2190,559310,2162434,0,86386,16302,19407,271,0,35980,39,20189625,4750067,1390141,1692987,4640641,12473836,45,5418609,499432,860676,1461589,526688,3348385,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13418935,504973,0,28234759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8882,177567774,0,0,0,0,0,0,0,140982536,0,0,592907195,0,0,0,0,0,15680789,0,0
60160,9/30/2024 0:00:00,14632,Subm,0,0,28236919,73667770,1219500,3056231,0,0,0,0,0,10928193,0,269400,98115,38666,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,197546,74503,19743,0,0,94246,19,86639,266225,0,149587,6524,8548,0,0,15072,2,471137,0,207027,182394,0,389421,4,31595,44308,0,0,0,44308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478785,192446,0,722400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724,53438182,0,0,0,0,33,1042640,0,8266225,0,0,0,0,0,0,0,0,0,0,0
60164,9/30/2024 0:00:00,14636,Subm,37386000,0,41776129,24852000,0,539176,0,0,0,0,0,443837,0,33853,2680,9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538,0,0,4439,5350,16395,0,4329,26074,13,0,97306,0,143009,121440,15568,0,0,137008,7,67318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226634,0,0,4329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961492,0,0,0,0,0,0,0,0,0,0,0
60165,9/30/2024 0:00:00,14637,Subm,5720000,0,6913889,0,0,17523,0,0,25464,0,0,564958,0,12171,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13879,0,0,6575,6710,0,0,0,6710,2,0,99504,0,8545,17827,0,0,0,17827,2,0,0,4454,0,0,4454,1,92586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137920,0,0,24844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,7138971,0,0,0,0,0,0,0,1120802,0,0,0,0,0,0,0,0,0,0,0
60167,9/30/2024 0:00:00,14639,Subm,248000,0,1373406,0,0,98200,0,0,0,0,0,577997,0,14271,91,6405,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,2662,4741,0,0,7403,2,0,0,0,12829,0,59826,0,0,59826,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,0,0,166397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768198,0,0,0,0,0,0,0,0,0,0,0
60175,9/30/2024 0:00:00,14647,Subm,6334000,0,7677879,0,56658,56658,0,0,0,0,0,44104,0,61299,31346,0,0,0,0,0,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36744,0,12982,1950,0,14932,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656720,0,0,0,0,0,0,0,0,0,0,0
